a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1028915,0,0:00,5,0,0,D,2,Ian Mitchell,,324,Syracuse Crunch,home
1,0,,1028915,0,0:00,7,0,1,D,1,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,8,2,1,D,0,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,9,0,1,C,1,Ethan Czata,,324,Syracuse Crunch,home
1,0,,1028915,0,0:00,14,0,0,RW,3,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,18,2,0,C,2,Reece Newkirk,,324,Syracuse Crunch,home
0,1,,1028915,0,0:00,20,5,0,RW,1,Cooper Flinton,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,23,0,0,D,1,Maxim Groshev,,324,Syracuse Crunch,home
1,0,,1028915,0,0:00,25,0,0,LW,6,Dylan Duke,,324,Syracuse Crunch,home
0,2,,1028915,0,0:00,41,2,0,RW,5,Spencer Kersten,,324,Syracuse Crunch,home
1,0,,1028915,0,0:00,42,0,0,D,4,Ethan Samson,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,44,0,0,LW,1,Noah Steen,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,57,0,0,D,1,Dyllan Gill,,324,Syracuse Crunch,home
2,0,,1028915,0,0:00,79,0,0,RW,0,Ethan Gauthier,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,81,2,1,C,0,Milo Roelens,,324,Syracuse Crunch,home
0,1,,1028915,0,0:00,84,12,1,LW,3,Max Grondin,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,95,0,0,C,2,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,96,0,0,D,0,Chris Harpur,,324,Syracuse Crunch,home
0,0,0,1028915,1,60:00,32,0,0,G,,Jon Gillies,21,324,Syracuse Crunch,home
0,0,0,1028915,1,,35,0,0,G,,Harrison Meneghin,0,324,Syracuse Crunch,home
0,0,,1028915,0,0:00,5,0,0,D,2,Hoyt Stanley,,413,Belleville Senators,away
0,0,,1028915,0,0:00,6,2,-1,D,0,Riley McCourt,,413,Belleville Senators,away
0,0,,1028915,0,0:00,7,7,0,LW,0,Nathan Brown,,413,Belleville Senators,away
0,0,,1028915,0,0:00,8,0,0,RW,1,Mark Duarte,,413,Belleville Senators,away
0,0,,1028915,0,0:00,10,0,0,C,0,Philippe Daoust,,413,Belleville Senators,away
0,0,,1028915,0,0:00,13,0,0,RW,0,Xavier Bourgault,,413,Belleville Senators,away
0,0,,1028915,0,0:00,14,0,0,D,5,Scott Harrington,,413,Belleville Senators,away
0,0,,1028915,0,0:00,16,0,-1,RW,2,Tyler Boucher,,413,Belleville Senators,away
0,0,,1028915,0,0:00,17,4,-1,LW,1,Blake Montgomery,,413,Belleville Senators,away
0,0,,1028915,0,0:00,19,10,0,RW,1,Jamieson Rees,,413,Belleville Senators,away
0,0,,1028915,0,0:00,22,0,0,C,1,Garrett Pilon,,413,Belleville Senators,away
0,0,,1028915,0,0:00,25,0,0,D,2,Ryan O’Rourke,,413,Belleville Senators,away
0,0,,1028915,0,0:00,27,0,0,LW,1,Keean Washkurak,,413,Belleville Senators,away
0,0,,1028915,0,0:00,32,0,-1,C,1,Oskar Pettersson,,413,Belleville Senators,away
0,0,,1028915,0,0:00,36,0,0,RW,1,Luke Mistelbacher,,413,Belleville Senators,away
0,0,,1028915,0,0:00,43,0,0,LW,2,Arthur Kaliyev,,413,Belleville Senators,away
0,0,,1028915,0,0:00,44,17,0,D,0,Djibril Touré,,413,Belleville Senators,away
0,0,,1028915,0,0:00,92,2,-1,C,1,Graeme Clarke,,413,Belleville Senators,away
0,0,4,1028915,1,60:00,1,0,0,G,,Kaidan Mbereko,29,413,Belleville Senators,away
0,0,0,1028915,1,,45,0,0,G,,Kevin Reidler,0,413,Belleville Senators,away
