a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028615,0,0:00,7,2,1,D,4,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,8,0,0,D,1,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,11,14,0,C,0,Lucas Mercuri,,324,Syracuse Crunch,home
0,1,,1028615,0,0:00,13,0,0,C,2,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,14,0,0,RW,2,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,20,0,1,LW,0,Cooper Flinton,,324,Syracuse Crunch,home
2,0,,1028615,0,0:00,21,2,0,RW,3,Mitchell Chaffee,,324,Syracuse Crunch,home
1,1,,1028615,0,0:00,22,0,1,LW,2,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,25,0,0,LW,1,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,28,2,0,D,2,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,38,0,0,D,2,Wyatt Newpower,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,41,0,0,RW,0,Spencer Kersten,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,42,0,0,D,3,Ethan Samson,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,50,0,0,LW,1,Michael Milne,,324,Syracuse Crunch,home
1,0,,1028615,0,0:00,75,6,1,D,0,Matteo Pietroniro,,324,Syracuse Crunch,home
1,0,,1028615,0,0:00,79,0,1,RW,1,Ethan Gauthier,,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,81,0,0,C,0,Milo Roelens,,324,Syracuse Crunch,home
0,1,,1028615,0,0:00,94,0,0,C,4,Conor Geekie,,324,Syracuse Crunch,home
0,0,0,1028615,1,,31,0,0,G,,Brandon Halverson,0,324,Syracuse Crunch,home
0,0,1,1028615,1,60:00,59,0,0,G,,Ryan Fanti,20,324,Syracuse Crunch,home
0,0,,1028615,0,0:00,5,0,0,D,2,Jack Rathbone,,323,Rochester Americans,away
0,0,,1028615,0,0:00,7,2,-1,C,0,Jake Leschyshyn,,323,Rochester Americans,away
0,0,,1028615,0,0:00,8,0,0,LW,1,Jagger Joshua,,323,Rochester Americans,away
0,1,,1028615,0,0:00,12,0,0,LW,1,Riley Fiddler-Schultz,,323,Rochester Americans,away
0,0,,1028615,0,0:00,15,0,-1,D,3,Gavin Bayreuther,,323,Rochester Americans,away
0,0,,1028615,0,0:00,16,2,0,LW,0,Trevor Kuntar,,323,Rochester Americans,away
0,0,,1028615,0,0:00,18,0,0,RW,1,Isak Rosén,,323,Rochester Americans,away
0,0,,1028615,0,0:00,19,0,0,LW,0,Graham Slaggert,,323,Rochester Americans,away
0,0,,1028615,0,0:00,20,0,-1,RW,1,Olivier Nadeau,,323,Rochester Americans,away
0,0,,1028615,0,0:00,24,0,0,LW,2,Anton Wahlberg,,323,Rochester Americans,away
0,0,,1028615,0,0:00,36,2,0,D,0,Noah Laaouan,,323,Rochester Americans,away
0,0,,1028615,0,0:00,39,0,-1,D,3,Zac Jones,,323,Rochester Americans,away
0,0,,1028615,0,0:00,45,0,0,RW,0,Brendan Warren,,323,Rochester Americans,away
0,0,,1028615,0,0:00,72,2,-1,RW,0,Carson Meyer,,323,Rochester Americans,away
0,0,,1028615,0,0:00,73,0,0,C,0,Matteo Costantini,,323,Rochester Americans,away
0,0,,1028615,0,0:00,74,2,0,D,0,Nikita Novikov,,323,Rochester Americans,away
0,0,,1028615,0,0:00,83,2,0,D,3,Vsevolod Komarov,,323,Rochester Americans,away
1,0,,1028615,0,0:00,91,0,0,C,4,Konsta Helenius,,323,Rochester Americans,away
0,0,3,1028615,1,57:12,27,0,0,G,,Devon Levi,25,323,Rochester Americans,away
0,0,0,1028615,1,,31,0,0,G,,Cameron Rowe,0,323,Rochester Americans,away
