game_id,event,period,time,shooter_id,shooter_first,shooter_last,shooter_team_id,goalie_id,goalie_first,goalie_last,is_goal,shot_quality,shot_type,x,y
1028672,shot,1,0:37,8884,Matteo,Pietroniro,324,9679,Dennis,Hildeby,False,Non quality on net,Default,87,267
1028672,shot,1,0:52,8553,Mitchell,Chaffee,324,9679,Dennis,Hildeby,False,Quality on net,Default,64,163
1028672,shot,1,1:15,6489,Alex,Nylander,335,6535,Brandon,Halverson,False,Non quality on net,Default,439,259
1028672,shot,1,1:36,6014,Dakota,Mermis,335,6535,Brandon,Halverson,False,Non quality on net,Default,414,58
1028672,shot,1,2:10,9563,Nick,Abruzzese,324,9679,Dennis,Hildeby,False,Non quality on net,Default,57,263
1028672,shot,1,3:45,9188,Ben,King,335,6535,Brandon,Halverson,False,Non quality on net,Default,483,249
1028672,shot,1,5:03,10119,Noah,Chadwick,335,6535,Brandon,Halverson,True,Non quality goal,Default,489,254
1028672,goal,1,5:03,10119,Noah,Chadwick,,,,,,,,489,254
1028672,shot,1,5:37,10144,Chas,Sharpe,335,6535,Brandon,Halverson,False,Non quality on net,Default,421,201
1028672,shot,1,6:15,8884,Matteo,Pietroniro,324,9679,Dennis,Hildeby,False,Non quality on net,Default,121,278
1028672,shot,1,7:24,4666,Jarred,Tinordi,324,9679,Dennis,Hildeby,False,Non quality on net,Default,56,278
1028672,shot,1,7:40,10607,Ethan,Gauthier,324,9679,Dennis,Hildeby,False,Non quality on net,Default,170,29
1028672,shot,1,7:50,9823,Ethan,Samson,324,9679,Dennis,Hildeby,False,Non quality on net,Default,89,218
1028672,shot,1,12:28,8738,William,Villeneuve,335,6535,Brandon,Halverson,False,Non quality on net,Default,436,159
1028672,shot,1,13:04,6489,Alex,Nylander,335,6535,Brandon,Halverson,True,Quality goal,Default,523,179
1028672,goal,1,13:04,6489,Alex,Nylander,,,,,,,,523,179
1028672,shot,1,13:43,8553,Mitchell,Chaffee,324,9679,Dennis,Hildeby,False,Quality on net,Default,65,188
1028672,shot,1,13:46,8744,Jakob,Pelletier,324,9679,Dennis,Hildeby,False,Quality on net,Default,72,152
1028672,shot,1,13:46,8744,Jakob,Pelletier,324,9679,Dennis,Hildeby,False,Quality on net,Default,65,126
1028672,shot,1,13:46,8553,Mitchell,Chaffee,324,9679,Dennis,Hildeby,False,Quality on net,Default,83,170
1028672,shot,1,15:29,9823,Ethan,Samson,324,9679,Dennis,Hildeby,False,Non quality on net,Default,153,161
1028672,shot,1,16:29,6489,Alex,Nylander,335,6535,Brandon,Halverson,False,Non quality on net,Default,435,184
1028672,shot,1,17:58,10613,Borya,Valis,335,6535,Brandon,Halverson,False,Quality on net,Default,509,116
1028672,shot,1,18:00,10119,Noah,Chadwick,335,6535,Brandon,Halverson,False,Non quality on net,Default,530,201
1028672,shot,2,3:23,6681,Vinni,Lettieri,335,6535,Brandon,Halverson,False,Non quality on net,Default,267,12
1028672,shot,2,4:32,9624,Ryan,Tverberg,335,6535,Brandon,Halverson,True,Quality goal,Default,525,161
1028672,goal,2,4:32,9624,Ryan,Tverberg,,,,,,,,525,161
1028672,shot,2,5:34,8553,Mitchell,Chaffee,324,9679,Dennis,Hildeby,False,Quality on net,Default,141,144
1028672,shot,2,5:48,4573,Logan,Shaw,335,6535,Brandon,Halverson,False,Non quality on net,Default,444,230
1028672,shot,2,8:02,9693,Brendan,Furry,324,9679,Dennis,Hildeby,False,Non quality on net,Default,160,218
1028672,shot,2,9:54,9188,Ben,King,335,6535,Brandon,Halverson,False,Quality on net,Default,469,136
1028672,shot,2,13:38,9563,Nick,Abruzzese,324,9679,Dennis,Hildeby,False,Non quality on net,Default,174,237
1028672,shot,2,13:51,9896,Maxim,Groshev,324,9679,Dennis,Hildeby,False,Quality on net,Default,135,204
