a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028371,0,0:00,8,0,0,D,3,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,11,2,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,13,0,0,LW,1,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,14,0,0,C,2,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,20,0,0,LW,1,Cooper Flinton,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,21,0,0,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,home
0,1,,1028371,0,0:00,22,0,1,LW,5,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,23,0,0,D,4,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,25,0,0,RW,2,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,28,0,-1,D,1,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,39,0,0,LW,1,Curtis Douglas,,324,Syracuse Crunch,home
1,0,,1028371,0,0:00,42,0,2,D,0,Ethan Samson,,324,Syracuse Crunch,home
2,0,,1028371,0,0:00,75,0,0,D,1,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,79,0,0,RW,1,Ethan Gauthier,,324,Syracuse Crunch,home
1,0,,1028371,0,0:00,80,2,1,RW,1,Nick Abruzzese,,324,Syracuse Crunch,home
0,1,,1028371,0,0:00,94,0,1,C,5,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,95,0,0,C,0,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,96,0,1,D,0,Chris Harpur,,324,Syracuse Crunch,home
0,0,0,1028371,1,,31,0,0,G,,Brandon Halverson,0,324,Syracuse Crunch,home
0,0,2,1028371,1,64:59,59,0,0,G,,Ryan Fanti,30,324,Syracuse Crunch,home
0,0,,1028371,0,0:00,5,0,1,D,1,Jack Rathbone,,323,Rochester Americans,away
1,1,,1028371,0,0:00,7,0,1,C,2,Jake Leschyshyn,,323,Rochester Americans,away
0,0,,1028371,0,0:00,8,0,0,LW,1,Jagger Joshua,,323,Rochester Americans,away
1,0,,1028371,0,0:00,12,2,0,LW,1,Riley Fiddler-Schultz,,323,Rochester Americans,away
0,0,,1028371,0,0:00,16,2,0,LW,4,Trevor Kuntar,,323,Rochester Americans,away
0,0,,1028371,0,0:00,17,2,0,C,1,Redmond Savage,,323,Rochester Americans,away
0,0,,1028371,0,0:00,18,0,-2,RW,5,Isak Rosén,,323,Rochester Americans,away
0,0,,1028371,0,0:00,19,0,0,LW,0,Graham Slaggert,,323,Rochester Americans,away
0,0,,1028371,0,0:00,20,0,1,RW,2,Olivier Nadeau,,323,Rochester Americans,away
0,0,,1028371,0,0:00,23,0,-1,D,3,Ryan Johnson,,323,Rochester Americans,away
0,0,,1028371,0,0:00,24,0,-2,LW,0,Anton Wahlberg,,323,Rochester Americans,away
0,0,,1028371,0,0:00,29,0,0,D,1,Aidan Fulp,,323,Rochester Americans,away
1,1,,1028371,0,0:00,39,0,0,D,3,Zac Jones,,323,Rochester Americans,away
0,0,,1028371,0,0:00,45,0,0,RW,1,Brendan Warren,,323,Rochester Americans,away
0,0,,1028371,0,0:00,58,2,-2,D,1,Isaac Belliveau,,323,Rochester Americans,away
0,0,,1028371,0,0:00,72,0,-2,RW,1,Carson Meyer,,323,Rochester Americans,away
0,0,,1028371,0,0:00,74,2,0,D,3,Nikita Novikov,,323,Rochester Americans,away
0,0,,1028371,0,0:00,79,0,1,RW,2,Viktor Neuchev,,323,Rochester Americans,away
0,0,2,1028371,1,64:57,27,0,0,G,,Devon Levi,28,323,Rochester Americans,away
0,0,0,1028371,1,,33,0,0,G,,Scott Ratzlaff,0,323,Rochester Americans,away
