game_id,event,period,time,shooter_id,shooter_first,shooter_last,shooter_team_id,goalie_id,goalie_first,goalie_last,is_goal,shot_quality,shot_type,x,y
1028172,shot,1,2:13,9886,Cole,McWard,317,9096,Ryan,Fanti,False,Quality on net,Default,123,93
1028172,shot,1,2:39,9689,Travis,Mitchell,317,9096,Ryan,Fanti,False,Quality on net,Default,138,176
1028172,shot,1,4:03,10152,Marshall,Warren,317,9096,Ryan,Fanti,False,Non quality on net,Default,70,213
1028172,shot,1,6:19,8744,Jakob,Pelletier,324,9444,Henrik,Tikkanen,False,Quality on net,Default,481,162
1028172,shot,1,6:19,8744,Jakob,Pelletier,324,9444,Henrik,Tikkanen,False,Quality on net,Default,506,121
1028172,shot,1,8:56,9754,Tristan,Allard,324,9444,Henrik,Tikkanen,False,Quality on net,Default,522,201
1028172,shot,1,10:05,9202,Conor,Geekie,324,9444,Henrik,Tikkanen,False,Quality on net,Default,489,114
1028172,shot,1,13:26,10388,Cam,Thiesing,317,9096,Ryan,Fanti,False,Quality on net,Default,106,123
1028172,shot,1,14:40,4910,Scott,Sabourin,324,9444,Henrik,Tikkanen,True,Non quality goal,Default,453,123
1028172,goal,1,14:40,4910,Scott,Sabourin,,,,,,,,453,123
1028172,shot,1,15:24,9754,Tristan,Allard,324,9444,Henrik,Tikkanen,False,Quality on net,Default,523,114
1028172,shot,1,15:42,7248,Sean,Day,317,9096,Ryan,Fanti,False,Non quality on net,Default,166,82
1028172,shot,1,16:38,9896,Maxim,Groshev,324,9444,Henrik,Tikkanen,False,Quality on net,Default,551,171
1028172,shot,1,18:45,7627,Hunter,Drew,317,9096,Ryan,Fanti,False,Non quality on net,Default,163,144
1028172,shot,2,1:10,8744,Jakob,Pelletier,324,9444,Henrik,Tikkanen,False,Quality on net,Default,507,156
1028172,shot,2,1:55,8884,Matteo,Pietroniro,324,9444,Henrik,Tikkanen,False,Quality on net,Default,492,147
1028172,shot,2,2:04,10835,Wojciech,Stachowiak,324,9444,Henrik,Tikkanen,False,Quality on net,Default,545,160
1028172,shot,2,2:16,8884,Matteo,Pietroniro,324,9444,Henrik,Tikkanen,False,Quality on net,Default,472,177
1028172,shot,2,2:26,7690,Vincent,Sévigny,324,9444,Henrik,Tikkanen,False,Quality on net,Default,511,135
1028172,shot,2,4:18,8549,Adam,Beckman,317,9096,Ryan,Fanti,False,Quality on net,Default,69,171
1028172,shot,2,5:40,7627,Hunter,Drew,317,9096,Ryan,Fanti,False,Quality on net,Default,69,135
1028172,shot,2,6:14,9563,Nick,Abruzzese,324,9444,Henrik,Tikkanen,False,Quality on net,Default,536,156
