a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028172,0,0:00,3,0,-2,D,1,Cole McWard,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,4,0,0,D,0,Isaiah George,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,6,0,-1,D,2,Marshall Warren,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,8,0,-1,F,0,Liam Foudy,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,10,0,-4,D,1,Travis Mitchell,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,11,2,0,F,1,Daylan Kuefler,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,14,4,-1,F,1,Cam Berg,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,15,0,-2,F,2,Cam Thiesing,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,16,0,-1,F,1,Alex Jefferies,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,17,0,-1,F,2,Joey Larson,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,18,0,-2,F,0,Matthew Maggio,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,20,0,0,C,1,Matthew Highmore,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,24,0,-1,D,1,Luke Rowe,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,25,0,-1,F,0,Chris Terry,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,26,0,-1,F,1,Eetu Liukas,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,34,2,-1,LW,1,Adam Beckman,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,36,2,-1,RW,2,Hunter Drew,,317,Bridgeport Islanders,home
0,0,,1028172,0,0:00,47,0,0,D,1,Sean Day,,317,Bridgeport Islanders,home
0,0,0,1028172,1,,1,0,0,G,,Marcus Högberg,0,317,Bridgeport Islanders,home
0,0,5,1028172,1,59:52,50,0,0,G,,Henrik Tikkanen,24,317,Bridgeport Islanders,home
1,0,,1028172,0,0:00,7,0,1,D,0,Simon Lundmark,,324,Syracuse Crunch,away
1,0,,1028172,0,0:00,9,0,2,C,4,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,1,,1028172,0,0:00,11,0,1,C,3,Lucas Mercuri,,324,Syracuse Crunch,away
1,0,,1028172,0,0:00,13,2,2,LW,0,Brendan Furry,,324,Syracuse Crunch,away
1,0,,1028172,0,0:00,14,0,1,RW,3,Tristan Allard,,324,Syracuse Crunch,away
0,1,,1028172,0,0:00,21,0,2,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,22,0,0,LW,3,Jakob Pelletier,,324,Syracuse Crunch,away
2,1,,1028172,0,0:00,23,0,2,D,4,Maxim Groshev,,324,Syracuse Crunch,away
0,1,,1028172,0,0:00,25,0,1,LW,1,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,28,0,1,D,0,Jarred Tinordi,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,46,0,1,D,1,Vincent Sévigny,,324,Syracuse Crunch,away
0,1,,1028172,0,0:00,49,0,1,RW,3,Scott Sabourin,,324,Syracuse Crunch,away
2,0,,1028172,0,0:00,62,0,1,C,0,Jack Finley,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,75,0,2,D,2,Matteo Pietroniro,,324,Syracuse Crunch,away
1,0,,1028172,0,0:00,79,0,1,LW,1,Ethan Gauthier,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,80,0,0,RW,2,Nick Abruzzese,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,94,0,0,C,1,Conor Geekie,,324,Syracuse Crunch,away
0,0,,1028172,0,0:00,96,0,1,D,0,Chris Harpur,,324,Syracuse Crunch,away
0,0,0,1028172,1,,1,0,0,G,,Kevin Mandolese,0,324,Syracuse Crunch,away
0,0,0,1028172,1,59:36,59,0,0,G,,Ryan Fanti,18,324,Syracuse Crunch,away
