game_id,event,period,time,shooter_id,shooter_first,shooter_last,shooter_team_id,goalie_id,goalie_first,goalie_last,is_goal,shot_quality,shot_type,x,y
1028198,shot,1,1:01,9108,Georgii,Merkulov,309,9096,Ryan,Fanti,True,Quality goal,Default,135,99
1028198,goal,1,1:01,9108,Georgii,Merkulov,,,,,,,,135,99
1028198,shot,1,2:22,6522,Steven,Santini,324,10871,Simon,Zajicek,False,Non quality on net,Default,340,237
1028198,shot,1,5:09,10148,Dylan,Duke,324,10871,Simon,Zajicek,False,Non quality on net,Default,424,74
1028198,shot,1,5:24,10574,Dans,Locmelis,309,9096,Ryan,Fanti,False,Quality on net,Default,129,220
1028198,shot,1,9:27,10055,Riley,Duran,309,9096,Ryan,Fanti,False,Non quality on net,Default,46,180
1028198,shot,1,10:09,10835,Wojciech,Stachowiak,324,10871,Simon,Zajicek,False,Quality on net,Default,512,165
1028198,shot,1,11:30,8922,Simon,Lundmark,324,10871,Simon,Zajicek,False,Non quality on net,Default,423,201
1028198,shot,1,13:58,5721,Patrick,Brown,309,9096,Ryan,Fanti,False,Non quality on net,Default,158,197
1028198,shot,1,14:12,9693,Brendan,Furry,324,10871,Simon,Zajicek,False,Quality on net,Default,494,73
1028198,shot,1,14:34,6779,Boris,Katchouk,324,10871,Simon,Zajicek,False,Non quality on net,Default,449,114
1028198,shot,1,14:59,9693,Brendan,Furry,324,10871,Simon,Zajicek,False,Quality on net,Default,539,151
1028198,shot,1,15:16,9202,Conor,Geekie,324,10871,Simon,Zajicek,True,Quality goal,Default,492,180
1028198,goal,1,15:16,9202,Conor,Geekie,,,,,,,,492,180
1028198,shot,1,17:46,8386,Jacob,Perreault,309,9096,Ryan,Fanti,False,Quality on net,Default,79,141
1028198,shot,1,18:31,7943,Riley,Tufte,309,9096,Ryan,Fanti,False,Non quality on net,Default,163,116
1028198,shot,1,18:34,5721,Patrick,Brown,309,9096,Ryan,Fanti,False,Quality on net,Default,92,84
1028198,shot,1,18:37,9108,Georgii,Merkulov,309,9096,Ryan,Fanti,False,Non quality on net,Default,43,125
1028198,shot,2,0:43,8553,Mitchell,Chaffee,324,10871,Simon,Zajicek,False,Non quality on net,Default,525,70
1028198,shot,2,0:57,6522,Steven,Santini,324,10871,Simon,Zajicek,False,Non quality on net,Default,380,236
1028198,shot,2,1:03,9435,Joey,Abate,309,9096,Ryan,Fanti,False,Quality on net,Default,65,132
1028198,shot,2,2:16,5721,Patrick,Brown,309,9096,Ryan,Fanti,False,Non quality on net,Default,69,58
1028198,shot,2,5:09,7943,Riley,Tufte,309,9096,Ryan,Fanti,False,Quality on net,Default,95,195
1028198,shot,2,5:29,10835,Wojciech,Stachowiak,324,10871,Simon,Zajicek,False,Quality on net,Default,499,137
