a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1027785,0,0:00,5,0,1,D,1,Ryan Chesley,,319,Hershey Bears,home
1,0,,1027785,0,0:00,7,0,0,D,1,Louie Belpedio,,319,Hershey Bears,home
0,0,,1027785,0,0:00,10,17,0,LW,2,Ivan Miroshnichenko,,319,Hershey Bears,home
1,0,,1027785,0,0:00,12,4,2,C,1,Henrik Rybinski,,319,Hershey Bears,home
0,0,,1027785,0,0:00,13,2,-1,LW,0,Eriks Mateiko,,319,Hershey Bears,home
0,0,,1027785,0,0:00,19,0,-1,C,1,Grant Cruikshank,,319,Hershey Bears,home
2,0,,1027785,0,0:00,20,0,1,LW,0,Andrew Cristall,,319,Hershey Bears,home
0,0,,1027785,0,0:00,27,0,0,D,0,Aaron Ness,,319,Hershey Bears,home
0,2,,1027785,0,0:00,28,0,1,RW,2,Ethen Frank,,319,Hershey Bears,home
0,0,,1027785,0,0:00,37,5,0,LW,0,Dalton Smith,,319,Hershey Bears,home
0,0,,1027785,0,0:00,40,0,0,C,1,Ilya Protas,,319,Hershey Bears,home
0,0,,1027785,0,0:00,43,0,-1,D,0,Calle Rosén,,319,Hershey Bears,home
0,0,,1027785,0,0:00,44,0,-1,RW,0,Bogdan Trineyev,,319,Hershey Bears,home
0,0,,1027785,0,0:00,45,0,-1,RW,1,Matt Strome,,319,Hershey Bears,home
0,0,,1027785,0,0:00,47,0,-1,D,0,Jon McDonald,,319,Hershey Bears,home
0,0,,1027785,0,0:00,48,0,1,D,1,David Gucciardi,,319,Hershey Bears,home
0,0,,1027785,0,0:00,56,2,0,RW,4,Sheldon Rempal,,319,Hershey Bears,home
0,0,,1027785,0,0:00,92,0,-1,LW,1,Graeme Clarke,,319,Hershey Bears,home
0,0,0,1027785,1,,1,0,0,G,,Garin Bjorklund,0,319,Hershey Bears,home
0,0,4,1027785,1,57:19,31,0,0,G,,Clay Stevenson,34,319,Hershey Bears,home
0,0,,1027785,0,0:00,7,0,0,D,0,Simon Lundmark,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,9,2,-2,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,11,0,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,13,0,0,LW,1,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,14,0,0,LW,1,Tristan Allard,,324,Syracuse Crunch,away
1,0,,1027785,0,0:00,16,2,0,D,1,Steven Santini,,324,Syracuse Crunch,away
1,1,,1027785,0,0:00,17,0,0,C,2,Dominic James,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,20,0,0,RW,0,Cooper Flinton,,324,Syracuse Crunch,away
1,2,,1027785,0,0:00,22,0,-2,RW,8,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,23,0,-1,D,2,Maxim Groshev,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,25,2,-2,LW,4,Dylan Duke,,324,Syracuse Crunch,away
2,1,,1027785,0,0:00,45,0,1,D,5,Charle-Édouard D’Astous,,324,Syracuse Crunch,away
1,0,,1027785,0,0:00,49,0,1,RW,3,Scott Sabourin,,324,Syracuse Crunch,away
2,0,,1027785,0,0:00,61,0,1,LW,3,Boris Katchouk,,324,Syracuse Crunch,away
0,0,,1027785,0,0:00,72,4,0,D,1,Declan Carlile,,324,Syracuse Crunch,away
1,0,,1027785,0,0:00,76,5,0,D,2,Roman Schmidt,,324,Syracuse Crunch,away
1,0,,1027785,0,0:00,80,0,1,RW,0,Nick Abruzzese,,324,Syracuse Crunch,away
0,1,,1027785,0,0:00,95,0,2,C,4,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,2,1027785,1,59:15,31,0,0,G,,Brandon Halverson,14,324,Syracuse Crunch,away
0,0,0,1027785,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
