a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1027927,0,0:00,2,0,1,D,2,Michael Benning,,384,Charlotte Checkers,home
1,2,,1027927,0,0:00,4,0,2,F,3,Jack Devine,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,5,0,1,D,3,Trevor Carrick,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,6,10,0,F,0,Ben Steeves,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,14,2,0,D,0,Mikulas Hovorka,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,15,0,1,F,1,Anton Lundmark,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,18,0,1,RW,0,MacKenzie Entwistle,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,19,0,0,F,2,Hunter St. Martin,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,21,2,1,D,1,Jake Livingstone,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,24,0,0,C,1,Gracyn Sawchyn,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,25,0,0,F,2,Wilmer Skoog,,384,Charlotte Checkers,home
1,1,,1027927,0,0:00,26,0,2,F,4,Brian Pinho,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,27,4,2,D,0,Marek Alscher,,384,Charlotte Checkers,home
1,0,,1027927,0,0:00,28,0,2,LW,2,Nolan Foote,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,29,0,0,F,0,Sandis Vilmanis,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,36,0,0,F,0,Brett Chorske,,384,Charlotte Checkers,home
0,1,,1027927,0,0:00,39,0,1,F,1,Riese Gaber,,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,40,0,1,D,0,Tobias Bjornfot,,384,Charlotte Checkers,home
0,0,0,1027927,1,,1,0,0,G,,Kevin Mandolese,0,384,Charlotte Checkers,home
0,0,1,1027927,1,59:27,31,0,0,G,,Cooper Black,17,384,Charlotte Checkers,home
0,0,,1027927,0,0:00,7,2,0,D,1,Simon Lundmark,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,8,0,0,D,0,Tommy Miller,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,9,0,-2,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,11,0,0,C,2,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,13,0,-1,LW,2,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,16,0,-2,D,2,Steven Santini,,324,Syracuse Crunch,away
0,1,,1027927,0,0:00,21,0,-2,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,22,0,-1,LW,2,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,23,0,-2,D,0,Maxim Groshev,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,25,2,-1,LW,0,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,49,2,-1,RW,0,Scott Sabourin,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,61,0,-2,LW,2,Boris Katchouk,,324,Syracuse Crunch,away
1,0,,1027927,0,0:00,72,0,-1,D,3,Declan Carlile,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,76,10,0,D,0,Roman Schmidt,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,79,0,0,RW,0,Ethan Gauthier,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,80,0,-1,RW,0,Nick Abruzzese,,324,Syracuse Crunch,away
1,0,,1027927,0,0:00,94,0,-1,C,2,Conor Geekie,,324,Syracuse Crunch,away
0,0,,1027927,0,0:00,95,0,0,C,0,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,0,1027927,1,,31,0,0,G,,Brandon Halverson,0,324,Syracuse Crunch,away
0,0,2,1027927,1,58:28,59,0,0,G,,Ryan Fanti,18,324,Syracuse Crunch,away
