game_id,event,period,time,shooter_id,shooter_first,shooter_last,shooter_team_id,goalie_id,goalie_first,goalie_last,is_goal,shot_quality,shot_type,x,y
1028465,shot,1,5:00,9202,Conor,Geekie,324,9399,Vadim,Zherenko,False,Quality on net,Default,105,158
1028465,shot,1,5:20,4622,Chris,Wagner,411,6535,Brandon,Halverson,False,Non quality on net,Default,526,221
1028465,shot,1,6:59,10843,Quinton,Burns,411,6535,Brandon,Halverson,False,Non quality on net,Default,428,263
1028465,shot,1,8:44,9737,Michael,Buchinger,411,6535,Brandon,Halverson,False,Quality on net,Default,513,127
1028465,shot,1,8:46,4622,Chris,Wagner,411,6535,Brandon,Halverson,True,Non quality goal,Default,531,103
1028465,goal,1,8:46,4622,Chris,Wagner,,,,,,,,531,103
1028465,shot,1,9:46,10839,Juraj,Pekarcik,411,6535,Brandon,Halverson,False,Quality on net,Default,534,182
1028465,shot,1,10:21,6522,Steven,Santini,324,9399,Vadim,Zherenko,False,Non quality on net,Default,106,62
1028465,shot,1,15:56,9754,Tristan,Allard,324,9399,Vadim,Zherenko,True,Quality goal,Default,58,117
1028465,goal,1,15:56,9754,Tristan,Allard,,,,,,,,58,117
1028465,shot,1,16:16,9737,Michael,Buchinger,411,6535,Brandon,Halverson,False,Quality on net,Default,512,187
1028465,shot,1,17:10,8922,Simon,Lundmark,324,9399,Vadim,Zherenko,False,Quality on net,Default,85,190
1028465,shot,1,18:32,10148,Dylan,Duke,324,9399,Vadim,Zherenko,False,Quality on net,Default,99,88
1028465,shot,1,19:43,10148,Dylan,Duke,324,9399,Vadim,Zherenko,True,Quality goal,Default,89,99
1028465,goal,1,19:43,10148,Dylan,Duke,,,,,,,,89,99
1028465,shot,1,19:59,8584,Wyatt,Newpower,324,9399,Vadim,Zherenko,True,Quality goal,Default,81,117
1028465,goal,1,19:59,8584,Wyatt,Newpower,,,,,,,,81,117
1028465,shot,2,1:32,8553,Mitchell,Chaffee,324,9399,Vadim,Zherenko,False,Quality on net,Default,96,159
1028465,shot,2,2:17,8884,Matteo,Pietroniro,324,9399,Vadim,Zherenko,False,Quality on net,Default,116,214
1028465,shot,2,2:26,10607,Ethan,Gauthier,324,9399,Vadim,Zherenko,False,Quality on net,Default,73,185
1028465,shot,2,3:01,4622,Chris,Wagner,411,6535,Brandon,Halverson,False,Quality on net,Default,541,126
