game_id,event,period,time,shooter_id,shooter_first,shooter_last,shooter_team_id,goalie_id,goalie_first,goalie_last,is_goal,shot_quality,shot_type,x,y
1028996,shot,1,0:45,9079,Tommy,Miller,324,10893,Ivan,Fedotov,False,Non quality on net,Default,427,253
1028996,shot,1,1:18,9618,Corson,Ceulemans,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,149,88
1028996,shot,1,1:58,9532,Will,Butcher,373,6535,Brandon,Halverson,False,Non quality on net,Snap,193,38
1028996,shot,1,3:52,8667,Ian,Mitchell,324,10893,Ivan,Fedotov,False,Non quality on net,Default,427,205
1028996,shot,1,3:52,10566,Lucas,Mercuri,324,10893,Ivan,Fedotov,True,Non quality goal,Backhand,552,180
1028996,goal,1,3:52,10566,Lucas,Mercuri,,,,,,,,552,180
1028996,shot,1,3:59,9025,Roman,Ahcan,373,6535,Brandon,Halverson,False,Non quality on net,Default,43,125
1028996,shot,1,5:46,9634,Mikael,Pyyhtiä,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,180,94
1028996,shot,1,7:30,9633,Justin,Pearson,373,6535,Brandon,Halverson,False,Non quality on net,Snap,63,82
1028996,shot,1,10:18,9901,Gabriel,Szturc,324,10893,Ivan,Fedotov,True,Non quality goal,Snap,447,78
1028996,goal,1,10:18,9901,Gabriel,Szturc,,,,,,,,447,78
1028996,shot,1,10:47,10894,Jack,Williams,373,6535,Brandon,Halverson,False,Non quality on net,Default,178,7
1028996,shot,1,11:07,8744,Jakob,Pelletier,324,10893,Ivan,Fedotov,True,Non quality goal,Snap,459,44
1028996,goal,1,11:07,8744,Jakob,Pelletier,,,,,,,,459,44
1028996,shot,1,12:09,10950,Luca,Marrelli,373,6535,Brandon,Halverson,False,Non quality on net,Snap,210,35
1028996,shot,1,13:15,9079,Tommy,Miller,324,10893,Ivan,Fedotov,True,Non quality goal,Wrist,451,222
1028996,goal,1,13:15,9079,Tommy,Miller,,,,,,,,451,222
1028996,shot,1,15:36,9563,Nick,Abruzzese,324,10610,Evan,Gardner,False,Quality on net,Default,467,148
1028996,shot,1,15:40,8744,Jakob,Pelletier,324,10610,Evan,Gardner,False,Non quality on net,Default,549,107
1028996,shot,1,16:59,9981,Luca,Del Bel Belluz,373,6535,Brandon,Halverson,False,Quality on net,Default,63,121
1028996,shot,1,17:26,10176,Luca,Pinelli,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,189,105
1028996,shot,2,1:29,9618,Corson,Ceulemans,373,6535,Brandon,Halverson,False,Quality on net,Default,80,139
1028996,shot,2,1:42,9058,Owen,Sillinger,373,6535,Brandon,Halverson,False,Non quality on net,Default,61,216
1028996,shot,2,2:24,9633,Justin,Pearson,373,6535,Brandon,Halverson,False,Quality on net,Default,66,171
1028996,shot,2,3:22,9025,Roman,Ahcan,373,6535,Brandon,Halverson,False,Non quality on net,Default,82,68
1028996,shot,2,6:11,9735,Stanislav,Svozil,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,163,283
1028996,shot,2,6:43,9901,Gabriel,Szturc,324,10610,Evan,Gardner,False,Quality on net,Default,544,151
1028996,shot,2,7:25,10176,Luca,Pinelli,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,200,181
1028996,shot,2,7:36,6522,Steven,Santini,324,10610,Evan,Gardner,False,Non quality on net,Snap,402,237
1028996,shot,2,9:04,9735,Stanislav,Svozil,373,6535,Brandon,Halverson,False,Non quality on net,Snap,211,262
1028996,shot,2,12:13,9981,Luca,Del Bel Belluz,373,6535,Brandon,Halverson,False,Non quality on net,Default,45,231
1028996,shot,2,12:28,9634,Mikael,Pyyhtiä,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,160,240
1028996,shot,2,13:04,8744,Jakob,Pelletier,324,10610,Evan,Gardner,False,Non quality on net,Default,199,59
1028996,shot,2,16:20,10607,Ethan,Gauthier,324,10610,Evan,Gardner,False,Quality on net,Default,521,102
1028996,shot,3,1:44,9901,Gabriel,Szturc,324,10610,Evan,Gardner,False,Quality on net,Default,541,172
1028996,shot,3,2:06,10894,Jack,Williams,373,6535,Brandon,Halverson,False,Quality on net,Wrist,129,119
1028996,shot,3,3:21,10894,Jack,Williams,373,6535,Brandon,Halverson,False,Quality on net,Slap,99,212
1028996,shot,3,4:56,9563,Nick,Abruzzese,324,10610,Evan,Gardner,False,Quality on net,Default,527,109
1028996,shot,3,5:10,9980,Hunter,McKown,373,6535,Brandon,Halverson,False,Non quality on net,Default,48,101
1028996,shot,3,6:54,9634,Mikael,Pyyhtiä,373,6535,Brandon,Halverson,True,Non quality goal,Wrist,45,233
1028996,goal,3,6:54,9634,Mikael,Pyyhtiä,,,,,,,,45,233
1028996,shot,3,8:32,9618,Corson,Ceulemans,373,6535,Brandon,Halverson,False,Non quality on net,Slap,197,47
1028996,shot,3,8:48,9634,Mikael,Pyyhtiä,373,6535,Brandon,Halverson,False,Non quality on net,Default,296,112
1028996,shot,3,9:32,9980,Hunter,McKown,373,6535,Brandon,Halverson,False,Non quality on net,Slap,160,144
1028996,shot,3,9:47,9981,Luca,Del Bel Belluz,373,6535,Brandon,Halverson,False,Non quality on net,Wrist,93,240
1028996,shot,3,9:57,9981,Luca,Del Bel Belluz,373,6535,Brandon,Halverson,False,Non quality on net,Snap,45,190
1028996,shot,3,11:29,9980,Hunter,McKown,373,6535,Brandon,Halverson,False,Quality on net,Wrist,123,131
