a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028478,0,0:00,7,0,2,D,1,Simon Lundmark,,324,Syracuse Crunch,home
0,1,,1028478,0,0:00,11,7,1,C,4,Lucas Mercuri,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,13,0,1,LW,0,Brendan Furry,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,14,0,1,RW,0,Tristan Allard,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,16,0,1,D,1,Steven Santini,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,20,2,0,RW,0,Cooper Flinton,,324,Syracuse Crunch,home
0,1,,1028478,0,0:00,21,4,1,RW,5,Mitchell Chaffee,,324,Syracuse Crunch,home
2,0,,1028478,0,0:00,22,0,1,LW,1,Jakob Pelletier,,324,Syracuse Crunch,home
0,1,,1028478,0,0:00,23,2,0,D,1,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,25,0,1,LW,3,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,28,2,1,D,0,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,38,0,0,D,1,Wyatt Newpower,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,50,0,0,LW,1,Michael Milne,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,75,2,2,D,0,Matteo Pietroniro,,324,Syracuse Crunch,home
0,2,,1028478,0,0:00,79,0,1,RW,5,Ethan Gauthier,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,81,0,1,C,0,Milo Roelens,,324,Syracuse Crunch,home
1,0,,1028478,0,0:00,94,2,0,C,4,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,95,0,0,C,0,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,3,1028478,1,60:00,32,0,0,G,,Jon Gillies,29,324,Syracuse Crunch,home
0,0,0,1028478,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
0,0,,1028478,0,0:00,5,0,-2,RW,1,Wyatt Bongiovanni,,413,Belleville Senators,away
1,0,,1028478,0,0:00,10,0,-1,C,2,Philippe Daoust,,413,Belleville Senators,away
0,0,,1028478,0,0:00,11,2,-1,D,2,Jorian Donovan,,413,Belleville Senators,away
1,0,,1028478,0,0:00,13,0,-1,RW,1,Xavier Bourgault,,413,Belleville Senators,away
1,0,,1028478,0,0:00,14,0,0,D,3,Scott Harrington,,413,Belleville Senators,away
0,0,,1028478,0,0:00,15,0,0,LW,1,Olle Lycksell,,413,Belleville Senators,away
0,0,,1028478,0,0:00,16,2,0,RW,2,Tyler Boucher,,413,Belleville Senators,away
0,0,,1028478,0,0:00,19,0,1,RW,0,Jamieson Rees,,413,Belleville Senators,away
0,0,,1028478,0,0:00,22,0,-1,LW,2,Garrett Pilon,,413,Belleville Senators,away
0,0,,1028478,0,0:00,24,5,-1,C,0,Jan Jeník,,413,Belleville Senators,away
0,2,,1028478,0,0:00,26,12,0,D,5,Carter Yakemchuk,,413,Belleville Senators,away
0,0,,1028478,0,0:00,27,0,0,LW,1,Keean Washkurak,,413,Belleville Senators,away
0,0,,1028478,0,0:00,29,0,-1,D,0,Tomas Hamara,,413,Belleville Senators,away
1,0,,1028478,0,0:00,32,0,1,C,3,Oskar Pettersson,,413,Belleville Senators,away
0,0,,1028478,0,0:00,33,16,-2,D,3,Lassi Thomson,,413,Belleville Senators,away
2,0,,1028478,0,0:00,34,2,-3,C,1,Stephen Halliday,,413,Belleville Senators,away
0,1,,1028478,0,0:00,43,2,-3,LW,5,Arthur Kaliyev,,413,Belleville Senators,away
0,0,,1028478,0,0:00,48,2,-1,D,0,Dennis Gilbert,,413,Belleville Senators,away
0,0,0,1028478,1,,30,0,0,G,,Hunter Shepard,0,413,Belleville Senators,away
0,0,4,1028478,1,57:51,35,0,0,G,,Leevi Meriläinen,22,413,Belleville Senators,away
