a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1028742,0,0:00,5,0,1,D,1,Ian Mitchell,,324,Syracuse Crunch,home
0,1,,1028742,0,0:00,7,0,0,D,1,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,8,0,-2,D,0,Tommy Miller,,324,Syracuse Crunch,home
2,0,,1028742,0,0:00,11,4,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,1,,1028742,0,0:00,14,0,-1,RW,2,Tristan Allard,,324,Syracuse Crunch,home
1,0,,1028742,0,0:00,18,0,1,LW,0,Reece Newkirk,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,20,2,0,LW,1,Cooper Flinton,,324,Syracuse Crunch,home
0,2,,1028742,0,0:00,21,4,3,RW,5,Mitchell Chaffee,,324,Syracuse Crunch,home
0,1,,1028742,0,0:00,22,0,2,LW,1,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,25,0,0,LW,4,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,28,0,2,D,1,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,41,0,-1,RW,0,Spencer Kersten,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,42,2,0,D,1,Ethan Samson,,324,Syracuse Crunch,home
1,0,,1028742,0,0:00,63,0,1,C,0,Matthew Peca,,324,Syracuse Crunch,home
2,0,,1028742,0,0:00,75,2,3,D,1,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,80,0,0,RW,1,Nick Abruzzese,,324,Syracuse Crunch,home
2,0,,1028742,0,0:00,94,6,2,C,3,Conor Geekie,,324,Syracuse Crunch,home
0,1,,1028742,0,0:00,95,0,-1,C,2,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,0,1028742,1,,31,0,0,G,,Brandon Halverson,0,324,Syracuse Crunch,home
0,0,2,1028742,1,60:00,59,0,0,G,,Ryan Fanti,27,324,Syracuse Crunch,home
0,0,,1028742,0,0:00,4,0,1,D,4,Corson Ceulemans,,373,Cleveland Monsters,away
1,0,,1028742,0,0:00,6,0,-2,D,1,Dysin Mayo,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,8,2,0,D,1,Ole Julian Bjørgvik-Holm,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,10,0,-1,C,4,Luca Del Bel Belluz,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,12,0,-3,C,2,Owen Sillinger,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,16,0,-1,C,3,Brendan Gaunce,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,21,2,1,LW,1,Zach Aston-Reese,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,24,0,0,LW,1,Justin Pearson,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,25,0,0,RW,1,Riley Bezeau,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,26,0,-2,D,0,Guillaume Richard,,373,Cleveland Monsters,away
0,1,,1028742,0,0:00,29,0,-1,C,2,Jack Williams,,373,Cleveland Monsters,away
0,1,,1028742,0,0:00,37,0,-1,LW,1,Roman Ahcan,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,39,0,1,D,1,Will Butcher,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,41,4,1,C,1,Hunter McKown,,373,Cleveland Monsters,away
1,0,,1028742,0,0:00,53,2,-1,LW,1,Luca Pinelli,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,54,0,-1,D,2,Luca Marrelli,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,82,0,-1,LW,2,Mikael Pyyhtiä,,373,Cleveland Monsters,away
0,0,,1028742,0,0:00,88,0,0,RW,1,Jordan Dumais,,373,Cleveland Monsters,away
0,0,5,1028742,1,59:03,28,0,0,G,,Ivan Fedotov,19,373,Cleveland Monsters,away
0,0,0,1028742,1,,36,0,0,G,,Zach Sawchenko,0,373,Cleveland Monsters,away
