a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1027906,0,0:00,7,0,-1,D,0,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,8,0,1,D,0,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,9,2,-1,C,3,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,11,0,1,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
1,0,,1027906,0,0:00,13,0,-1,LW,3,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,16,0,0,D,4,Steven Santini,,324,Syracuse Crunch,home
0,1,,1027906,0,0:00,20,0,1,LW,1,Cooper Flinton,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,21,0,-2,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,home
1,1,,1027906,0,0:00,22,0,0,LW,5,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,23,0,0,D,2,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,25,2,-2,LW,3,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,49,0,-1,RW,2,Scott Sabourin,,324,Syracuse Crunch,home
0,1,,1027906,0,0:00,61,0,-1,C,2,Boris Katchouk,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,72,0,0,D,5,Declan Carlile,,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,76,0,-1,D,1,Roman Schmidt,,324,Syracuse Crunch,home
0,1,,1027906,0,0:00,80,0,-2,RW,3,Nick Abruzzese,,324,Syracuse Crunch,home
2,0,,1027906,0,0:00,88,2,2,RW,1,Niko Huuhtanen,,324,Syracuse Crunch,home
2,0,,1027906,0,0:00,94,0,-1,C,5,Conor Geekie,,324,Syracuse Crunch,home
0,0,5,1027906,1,58:42,31,0,0,G,,Brandon Halverson,23,324,Syracuse Crunch,home
0,0,0,1027906,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
0,0,,1027906,0,0:00,2,0,0,D,0,Matthew Andonovski,,413,Belleville Senators,away
1,0,,1027906,0,0:00,4,2,0,D,0,Cameron Crotty,,413,Belleville Senators,away
0,2,,1027906,0,0:00,5,0,2,LW,4,Wyatt Bongiovanni,,413,Belleville Senators,away
1,0,,1027906,0,0:00,10,2,0,LW,1,Philippe Daoust,,413,Belleville Senators,away
1,1,,1027906,0,0:00,11,0,1,D,1,Jorian Donovan,,413,Belleville Senators,away
0,1,,1027906,0,0:00,13,0,1,LW,4,Xavier Bourgault,,413,Belleville Senators,away
0,0,,1027906,0,0:00,14,0,-2,D,0,Scott Harrington,,413,Belleville Senators,away
2,0,,1027906,0,0:00,16,0,1,RW,0,Tyler Boucher,,413,Belleville Senators,away
0,0,,1027906,0,0:00,18,0,0,RW,1,Jake Chiasson,,413,Belleville Senators,away
2,0,,1027906,0,0:00,22,0,1,C,4,Garrett Pilon,,413,Belleville Senators,away
2,0,,1027906,0,0:00,26,0,1,D,3,Carter Yakemchuk,,413,Belleville Senators,away
0,0,,1027906,0,0:00,27,0,0,LW,0,Keean Washkurak,,413,Belleville Senators,away
0,0,,1027906,0,0:00,32,0,1,C,0,Oskar Pettersson,,413,Belleville Senators,away
0,1,,1027906,0,0:00,33,0,2,D,3,Lassi Thomson,,413,Belleville Senators,away
2,0,,1027906,0,0:00,34,0,-1,C,2,Stephen Halliday,,413,Belleville Senators,away
0,0,,1027906,0,0:00,39,2,0,C,0,Landen Hookey,,413,Belleville Senators,away
0,1,,1027906,0,0:00,42,0,0,RW,3,Hayden Hodgson,,413,Belleville Senators,away
0,1,,1027906,0,0:00,43,0,-1,RW,4,Arthur Kaliyev,,413,Belleville Senators,away
0,0,0,1027906,1,,31,0,0,G,,Jackson Parsons,0,413,Belleville Senators,away
0,0,4,1027906,1,60:00,35,0,0,G,,Leevi Meriläinen,38,413,Belleville Senators,away
