a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1028819,0,0:00,5,0,0,D,3,Ian Mitchell,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,7,0,0,D,1,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,8,0,-1,D,0,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,11,0,0,C,2,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,14,0,-1,RW,5,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,20,0,0,LW,0,Cooper Flinton,,324,Syracuse Crunch,home
1,0,,1028819,0,0:00,22,2,-1,LW,0,Jakob Pelletier,,324,Syracuse Crunch,home
1,0,,1028819,0,0:00,23,0,0,D,1,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,25,2,0,LW,2,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,28,0,-1,D,2,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,44,0,-1,LW,0,Noah Steen,,324,Syracuse Crunch,home
0,1,,1028819,0,0:00,63,0,0,C,2,Matthew Peca,,324,Syracuse Crunch,home
1,0,,1028819,0,0:00,75,0,1,D,0,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,79,0,0,RW,2,Ethan Gauthier,,324,Syracuse Crunch,home
0,1,,1028819,0,0:00,80,0,1,RW,2,Nick Abruzzese,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,84,0,-1,RW,1,Max Grondin,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,94,2,-1,C,2,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028819,0,0:00,95,0,-1,C,1,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,3,1028819,1,23:56,31,0,0,G,,Brandon Halverson,13,324,Syracuse Crunch,home
0,0,0,1028819,1,33:29,59,0,0,G,,Ryan Fanti,11,324,Syracuse Crunch,home
1,0,,1028819,0,0:00,6,0,1,D,1,Billy Sweezey,,309,Providence Bruins,away
1,0,,1028819,0,0:00,8,0,0,C,1,Jake Schmaltz,,309,Providence Bruins,away
1,0,,1028819,0,0:00,9,2,0,D,2,Colin Felix,,309,Providence Bruins,away
2,0,,1028819,0,0:00,10,0,0,LW,0,Georgii Merkulov,,309,Providence Bruins,away
0,0,,1028819,0,0:00,11,0,0,RW,1,Riley Duran,,309,Providence Bruins,away
1,0,,1028819,0,0:00,12,0,0,F,1,James Hagens,,309,Providence Bruins,away
0,1,,1028819,0,0:00,13,0,0,D,3,Max Wanner,,309,Providence Bruins,away
0,0,,1028819,0,0:00,14,0,1,F,2,Ryan Tattle,,309,Providence Bruins,away
0,1,,1028819,0,0:00,17,0,1,LW,1,Navrin Mutter,,309,Providence Bruins,away
0,0,,1028819,0,0:00,18,0,-1,LW,3,Matěj Blümel,,309,Providence Bruins,away
0,0,,1028819,0,0:00,21,0,-1,C,0,Matthew Poitras,,309,Providence Bruins,away
1,0,,1028819,0,0:00,23,0,1,D,1,Michael Callahan,,309,Providence Bruins,away
0,0,,1028819,0,0:00,24,0,0,D,3,Ty Gallagher,,309,Providence Bruins,away
0,0,,1028819,0,0:00,26,0,1,C,0,John Farinacci,,309,Providence Bruins,away
0,0,,1028819,0,0:00,27,0,-1,LW,2,Riley Tufte,,309,Providence Bruins,away
0,0,,1028819,0,0:00,29,2,0,D,2,Victor Söderström,,309,Providence Bruins,away
0,2,,1028819,0,0:00,38,0,1,C,4,Patrick Brown,,309,Providence Bruins,away
0,0,,1028819,0,0:00,47,0,2,LW,1,Joey Abate,,309,Providence Bruins,away
0,0,0,1028819,1,,30,0,0,G,,Michael DiPietro,0,309,Providence Bruins,away
0,0,2,1028819,1,60:00,34,0,0,G,,Simon Zajicek,24,309,Providence Bruins,away
