a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028333,0,0:00,4,0,0,LW,0,Mason Geertsen,,323,Rochester Americans,home
2,0,,1028333,0,0:00,5,0,1,D,0,Jack Rathbone,,323,Rochester Americans,home
1,0,,1028333,0,0:00,7,0,1,C,2,Jake Leschyshyn,,323,Rochester Americans,home
0,0,,1028333,0,0:00,8,0,0,LW,1,Jagger Joshua,,323,Rochester Americans,home
0,1,,1028333,0,0:00,12,2,1,LW,5,Riley Fiddler-Schultz,,323,Rochester Americans,home
1,0,,1028333,0,0:00,16,0,0,LW,1,Trevor Kuntar,,323,Rochester Americans,home
0,0,,1028333,0,0:00,17,0,0,C,0,Redmond Savage,,323,Rochester Americans,home
0,0,,1028333,0,0:00,18,0,1,RW,0,Isak Rosén,,323,Rochester Americans,home
0,0,,1028333,0,0:00,20,0,1,RW,1,Olivier Nadeau,,323,Rochester Americans,home
0,0,,1028333,0,0:00,23,0,0,D,0,Ryan Johnson,,323,Rochester Americans,home
1,0,,1028333,0,0:00,24,0,1,LW,1,Anton Wahlberg,,323,Rochester Americans,home
0,0,,1028333,0,0:00,36,0,0,D,0,Noah Laaouan,,323,Rochester Americans,home
0,2,,1028333,0,0:00,39,0,1,D,5,Zac Jones,,323,Rochester Americans,home
0,0,,1028333,0,0:00,45,0,0,RW,0,Brendan Warren,,323,Rochester Americans,home
0,0,,1028333,0,0:00,58,2,1,D,1,Isaac Belliveau,,323,Rochester Americans,home
1,0,,1028333,0,0:00,72,0,1,RW,2,Carson Meyer,,323,Rochester Americans,home
0,0,,1028333,0,0:00,74,0,1,D,0,Nikita Novikov,,323,Rochester Americans,home
0,0,,1028333,0,0:00,91,0,0,C,1,Konsta Helenius,,323,Rochester Americans,home
0,0,0,1028333,1,60:00,27,0,0,G,,Devon Levi,20,323,Rochester Americans,home
0,0,0,1028333,1,,33,0,0,G,,Scott Ratzlaff,0,323,Rochester Americans,home
0,0,,1028333,0,0:00,8,0,0,D,3,Tommy Miller,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,11,0,-1,C,3,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,13,0,0,C,2,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,14,0,0,C,1,Tristan Allard,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,20,0,0,RW,0,Cooper Flinton,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,21,0,-1,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,22,0,-1,LW,2,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,23,0,-1,D,2,Maxim Groshev,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,25,0,-1,LW,1,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,28,0,0,D,1,Jarred Tinordi,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,38,0,-1,D,0,Wyatt Newpower,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,39,0,-1,LW,1,Curtis Douglas,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,42,0,0,D,1,Ethan Samson,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,50,2,0,LW,0,Michael Milne,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,75,0,-1,D,0,Matteo Pietroniro,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,79,0,-2,RW,0,Ethan Gauthier,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,80,0,-1,RW,2,Nick Abruzzese,,324,Syracuse Crunch,away
0,0,,1028333,0,0:00,95,2,0,C,0,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,2,1028333,1,59:02,31,0,0,G,,Brandon Halverson,17,324,Syracuse Crunch,away
0,0,0,1028333,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
