a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1027943,0,0:00,2,2,1,D,2,Michael Benning,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,3,0,-1,D,0,Ludvig Jansson,,384,Charlotte Checkers,home
1,0,,1027943,0,0:00,4,4,1,F,3,Jack Devine,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,5,0,-1,D,3,Trevor Carrick,,384,Charlotte Checkers,home
0,1,,1027943,0,0:00,6,0,0,F,5,Ben Steeves,,384,Charlotte Checkers,home
1,0,,1027943,0,0:00,10,0,1,F,0,Liam McLinskey,,384,Charlotte Checkers,home
0,1,,1027943,0,0:00,12,2,1,D,1,Colton Huard,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,15,0,0,F,2,Anton Lundmark,,384,Charlotte Checkers,home
0,1,,1027943,0,0:00,18,5,0,RW,1,MacKenzie Entwistle,,384,Charlotte Checkers,home
2,0,,1027943,0,0:00,21,0,2,D,1,Jake Livingstone,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,24,0,0,C,1,Gracyn Sawchyn,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,25,0,0,F,1,Wilmer Skoog,,384,Charlotte Checkers,home
1,0,,1027943,0,0:00,26,0,1,F,2,Brian Pinho,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,28,0,0,LW,3,Nolan Foote,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,29,0,0,F,1,Sandis Vilmanis,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,36,2,0,F,0,Brett Chorske,,384,Charlotte Checkers,home
1,0,,1027943,0,0:00,39,0,0,F,0,Riese Gaber,,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,40,0,0,D,2,Tobias Bjornfot,,384,Charlotte Checkers,home
0,0,2,1027943,1,60:00,1,0,0,G,,Kevin Mandolese,28,384,Charlotte Checkers,home
0,0,0,1027943,1,,31,0,0,G,,Cooper Black,0,384,Charlotte Checkers,home
0,0,,1027943,0,0:00,8,0,-3,D,0,Tommy Miller,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,9,0,-1,C,0,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,1,,1027943,0,0:00,11,5,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,13,0,-1,LW,0,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,14,0,0,C,2,Tristan Allard,,324,Syracuse Crunch,away
1,0,,1027943,0,0:00,16,2,1,D,1,Steven Santini,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,20,0,1,LW,1,Cooper Flinton,,324,Syracuse Crunch,away
1,0,,1027943,0,0:00,21,0,1,RW,4,Mitchell Chaffee,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,22,0,-1,LW,3,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,23,0,1,D,2,Maxim Groshev,,324,Syracuse Crunch,away
1,0,,1027943,0,0:00,25,0,0,LW,3,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,49,2,1,RW,0,Scott Sabourin,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,61,0,-1,RW,0,Boris Katchouk,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,72,0,-1,D,5,Declan Carlile,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,75,0,-1,D,0,Matteo Pietroniro,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,76,0,0,D,1,Roman Schmidt,,324,Syracuse Crunch,away
0,1,,1027943,0,0:00,80,0,0,RW,3,Nick Abruzzese,,324,Syracuse Crunch,away
0,0,,1027943,0,0:00,94,0,0,C,4,Conor Geekie,,324,Syracuse Crunch,away
0,0,3,1027943,1,57:05,31,2,0,G,,Brandon Halverson,25,324,Syracuse Crunch,away
0,0,0,1027943,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
