a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1027892,0,0:00,7,0,0,D,1,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,8,0,1,D,1,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,9,6,0,C,4,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,1,,1027892,0,0:00,13,2,1,LW,2,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,14,15,0,C,2,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,16,0,2,D,0,Steven Santini,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,21,0,0,RW,2,Mitchell Chaffee,,324,Syracuse Crunch,home
2,0,,1027892,0,0:00,22,0,2,LW,2,Jakob Pelletier,,324,Syracuse Crunch,home
2,0,,1027892,0,0:00,23,0,2,D,3,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,25,0,0,LW,1,Dylan Duke,,324,Syracuse Crunch,home
0,1,,1027892,0,0:00,49,0,2,RW,3,Scott Sabourin,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,61,0,0,LW,0,Boris Katchouk,,324,Syracuse Crunch,home
1,0,,1027892,0,0:00,72,2,1,D,4,Declan Carlile,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,76,10,0,D,1,Roman Schmidt,,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,79,2,0,RW,0,Ethan Gauthier,,324,Syracuse Crunch,home
1,1,,1027892,0,0:00,80,0,1,RW,1,Nick Abruzzese,,324,Syracuse Crunch,home
1,1,,1027892,0,0:00,94,0,2,C,4,Conor Geekie,,324,Syracuse Crunch,home
1,0,,1027892,0,0:00,95,10,1,C,0,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,0,1027892,1,,31,0,0,G,,Brandon Halverson,0,324,Syracuse Crunch,home
0,0,0,1027892,1,59:59,59,0,0,G,,Ryan Fanti,33,324,Syracuse Crunch,home
0,0,,1027892,0,0:00,2,4,-2,D,1,Calen Addison,,390,Utica Comets,away
0,0,,1027892,0,0:00,6,6,-1,D,3,Colton White,,390,Utica Comets,away
0,0,,1027892,0,0:00,7,0,-1,D,1,Austin Strand,,390,Utica Comets,away
0,0,,1027892,0,0:00,9,0,0,LW,4,Angus Crookshank,,390,Utica Comets,away
0,0,,1027892,0,0:00,11,2,-1,RW,0,Nathan Légaré,,390,Utica Comets,away
0,0,,1027892,0,0:00,13,0,0,F,1,Jack Malone,,390,Utica Comets,away
0,0,,1027892,0,0:00,14,10,-1,C,2,Jonathan Gruden,,390,Utica Comets,away
0,0,,1027892,0,0:00,15,0,-2,C,5,Kyle Criscuolo,,390,Utica Comets,away
0,0,,1027892,0,0:00,18,0,0,F,4,Shane Lachance,,390,Utica Comets,away
0,0,,1027892,0,0:00,21,2,-1,F,3,Matyas Melovsky,,390,Utica Comets,away
0,0,,1027892,0,0:00,26,0,0,C,4,Ryan Schmelzer,,390,Utica Comets,away
0,0,,1027892,0,0:00,29,0,0,F,0,Lenni Hämeenaho,,390,Utica Comets,away
0,0,,1027892,0,0:00,38,0,-1,D,0,Topias Vilen,,390,Utica Comets,away
0,0,,1027892,0,0:00,39,2,-2,LW,2,Mike Hardman,,390,Utica Comets,away
0,0,,1027892,0,0:00,55,0,0,D,0,Jackson van de Leest,,390,Utica Comets,away
0,0,,1027892,0,0:00,67,0,-2,F,2,Xavier Parent,,390,Utica Comets,away
0,0,,1027892,0,0:00,73,0,-1,D,0,Ethan Edwards,,390,Utica Comets,away
0,0,,1027892,0,0:00,74,0,0,F,1,Thomas Bordeleau,,390,Utica Comets,away
0,0,0,1027892,1,,31,0,0,G,,Jakub Málek,0,390,Utica Comets,away
0,0,4,1027892,1,59:58,50,0,0,G,,Nico Daws,27,390,Utica Comets,away
