a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1027850,0,0:00,8,0,0,D,0,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,9,0,1,C,2,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,1,,1027850,0,0:00,11,0,1,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,13,0,0,LW,1,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,14,0,0,C,1,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,16,0,2,D,1,Steven Santini,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,20,0,0,LW,1,Cooper Flinton,,324,Syracuse Crunch,home
0,1,,1027850,0,0:00,22,0,1,LW,2,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,23,0,1,D,5,Maxim Groshev,,324,Syracuse Crunch,home
2,0,,1027850,0,0:00,25,0,1,LW,3,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,49,0,0,RW,2,Scott Sabourin,,324,Syracuse Crunch,home
1,1,,1027850,0,0:00,61,0,2,RW,5,Boris Katchouk,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,72,0,1,D,1,Declan Carlile,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,75,0,0,D,0,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,76,0,0,D,1,Roman Schmidt,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,79,0,0,RW,2,Ethan Gauthier,,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,80,0,0,RW,2,Nick Abruzzese,,324,Syracuse Crunch,home
1,0,,1027850,0,0:00,94,0,0,C,4,Conor Geekie,,324,Syracuse Crunch,home
0,0,0,1027850,1,59:37,31,0,0,G,,Brandon Halverson,19,324,Syracuse Crunch,home
0,0,0,1027850,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
0,0,,1027850,0,0:00,2,0,-2,D,1,Calen Addison,,390,Utica Comets,away
0,0,,1027850,0,0:00,6,0,0,D,1,Colton White,,390,Utica Comets,away
0,0,,1027850,0,0:00,7,0,0,D,1,Austin Strand,,390,Utica Comets,away
0,0,,1027850,0,0:00,9,0,-1,LW,2,Angus Crookshank,,390,Utica Comets,away
0,0,,1027850,0,0:00,11,0,0,RW,2,Nathan Légaré,,390,Utica Comets,away
0,0,,1027850,0,0:00,13,0,0,F,0,Jack Malone,,390,Utica Comets,away
0,0,,1027850,0,0:00,14,0,0,C,0,Jonathan Gruden,,390,Utica Comets,away
0,0,,1027850,0,0:00,18,0,-1,F,1,Shane Lachance,,390,Utica Comets,away
0,0,,1027850,0,0:00,19,0,-1,F,0,Josh Filmon,,390,Utica Comets,away
0,0,,1027850,0,0:00,21,0,0,F,3,Matyas Melovsky,,390,Utica Comets,away
0,0,,1027850,0,0:00,26,2,-2,C,1,Ryan Schmelzer,,390,Utica Comets,away
0,0,,1027850,0,0:00,29,0,0,F,1,Lenni Hämeenaho,,390,Utica Comets,away
0,0,,1027850,0,0:00,38,0,0,D,1,Topias Vilen,,390,Utica Comets,away
0,0,,1027850,0,0:00,39,0,-1,LW,2,Mike Hardman,,390,Utica Comets,away
0,0,,1027850,0,0:00,58,0,-1,D,1,Mikaël Diotte,,390,Utica Comets,away
0,0,,1027850,0,0:00,67,2,-1,F,1,Xavier Parent,,390,Utica Comets,away
0,0,,1027850,0,0:00,73,2,0,D,1,Ethan Edwards,,390,Utica Comets,away
0,0,,1027850,0,0:00,74,0,-1,F,0,Thomas Bordeleau,,390,Utica Comets,away
0,0,2,1027850,1,59:17,31,0,0,G,,Jakub Málek,31,390,Utica Comets,away
0,0,0,1027850,1,,56,0,0,G,,Jeremy Brodeur,0,390,Utica Comets,away
