a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028075,0,0:00,4,0,-1,D,2,Romain Rodzinski,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,8,0,3,D,2,Tommy Miller,,324,Syracuse Crunch,home
1,1,,1028075,0,0:00,9,0,1,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,13,0,-2,LW,0,Brendan Furry,,324,Syracuse Crunch,home
1,0,,1028075,0,0:00,14,0,0,RW,0,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,20,0,1,LW,2,Cooper Flinton,,324,Syracuse Crunch,home
1,1,,1028075,0,0:00,21,0,1,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,home
0,2,,1028075,0,0:00,22,0,1,LW,4,Jakob Pelletier,,324,Syracuse Crunch,home
1,0,,1028075,0,0:00,23,4,0,D,3,Maxim Groshev,,324,Syracuse Crunch,home
2,0,,1028075,0,0:00,25,5,2,LW,1,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,49,0,0,RW,1,Scott Sabourin,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,61,0,1,C,0,Boris Katchouk,,324,Syracuse Crunch,home
0,1,,1028075,0,0:00,75,2,3,D,3,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,76,0,0,D,1,Roman Schmidt,,324,Syracuse Crunch,home
2,0,,1028075,0,0:00,80,0,2,RW,0,Nick Abruzzese,,324,Syracuse Crunch,home
1,0,,1028075,0,0:00,94,15,1,C,0,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028075,0,0:00,95,0,-2,C,0,Gabriel Szturc,,324,Syracuse Crunch,home
1,0,,1028075,0,0:00,96,0,-1,D,0,Chris Harpur,,324,Syracuse Crunch,home
0,0,3,1028075,1,60:00,31,0,0,G,,Brandon Halverson,37,324,Syracuse Crunch,home
0,0,0,1028075,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
1,1,,1028075,0,0:00,2,0,1,D,3,Calen Addison,,390,Utica Comets,away
0,0,,1028075,0,0:00,7,2,-3,D,0,Austin Strand,,390,Utica Comets,away
1,0,,1028075,0,0:00,9,0,-1,LW,5,Angus Crookshank,,390,Utica Comets,away
0,0,,1028075,0,0:00,11,0,-3,RW,1,Nathan Légaré,,390,Utica Comets,away
0,0,,1028075,0,0:00,14,0,1,C,1,Jonathan Gruden,,390,Utica Comets,away
0,0,,1028075,0,0:00,15,0,0,C,0,Kyle Criscuolo,,390,Utica Comets,away
0,0,,1028075,0,0:00,18,0,0,F,3,Shane Lachance,,390,Utica Comets,away
0,0,,1028075,0,0:00,21,0,1,F,0,Matyas Melovsky,,390,Utica Comets,away
1,0,,1028075,0,0:00,22,2,2,D,6,Seamus Casey,,390,Utica Comets,away
0,0,,1028075,0,0:00,24,0,-1,F,6,Brian Halonen,,390,Utica Comets,away
0,0,,1028075,0,0:00,26,0,-1,C,1,Ryan Schmelzer,,390,Utica Comets,away
0,0,,1028075,0,0:00,29,0,-2,F,1,Lenni Hämeenaho,,390,Utica Comets,away
0,0,,1028075,0,0:00,38,0,-1,D,0,Topias Vilen,,390,Utica Comets,away
0,1,,1028075,0,0:00,39,0,-2,LW,6,Mike Hardman,,390,Utica Comets,away
0,0,,1028075,0,0:00,44,0,0,D,3,Dmitry Osipov,,390,Utica Comets,away
0,1,,1028075,0,0:00,67,5,1,F,1,Xavier Parent,,390,Utica Comets,away
0,0,,1028075,0,0:00,73,0,-3,D,1,Ethan Edwards,,390,Utica Comets,away
1,0,,1028075,0,0:00,74,0,1,F,2,Thomas Bordeleau,,390,Utica Comets,away
0,0,0,1028075,1,,34,0,0,G,,Tyler Brennan,0,390,Utica Comets,away
0,0,5,1028075,1,57:19,50,0,0,G,,Nico Daws,16,390,Utica Comets,away
