a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028158,0,0:00,7,0,3,D,0,Simon Lundmark,,324,Syracuse Crunch,home
1,0,,1028158,0,0:00,9,0,1,C,3,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,1,,1028158,0,0:00,11,2,2,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,1,,1028158,0,0:00,13,2,0,LW,2,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,14,0,-1,RW,2,Tristan Allard,,324,Syracuse Crunch,home
1,0,,1028158,0,0:00,16,0,1,D,4,Steven Santini,,324,Syracuse Crunch,home
2,0,,1028158,0,0:00,21,2,1,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,home
0,2,,1028158,0,0:00,22,0,1,LW,4,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,23,0,0,D,1,Maxim Groshev,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,25,2,-1,LW,1,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,42,0,-1,D,0,Ethan Samson,,324,Syracuse Crunch,home
0,1,,1028158,0,0:00,62,0,0,C,1,Jack Finley,,324,Syracuse Crunch,home
1,1,,1028158,0,0:00,75,0,4,D,3,Matteo Pietroniro,,324,Syracuse Crunch,home
1,1,,1028158,0,0:00,79,2,3,RW,1,Ethan Gauthier,,324,Syracuse Crunch,home
2,0,,1028158,0,0:00,80,0,1,RW,1,Nick Abruzzese,,324,Syracuse Crunch,home
1,0,,1028158,0,0:00,94,0,0,C,6,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,95,0,1,LW,0,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,96,0,0,D,1,Chris Harpur,,324,Syracuse Crunch,home
0,0,0,1028158,1,,1,0,0,G,,Kevin Mandolese,0,324,Syracuse Crunch,home
0,0,2,1028158,1,60:00,59,0,0,G,,Ryan Fanti,21,324,Syracuse Crunch,home
0,0,,1028158,0,0:00,4,0,0,D,1,Casey Fitzgerald,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,6,0,-1,C,1,Gavin Hain,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,10,0,0,F,0,Adam Sýkora,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,11,0,-1,F,0,Carey Terrance,,307,Hartford Wolf Pack,away
0,1,,1028158,0,0:00,14,4,1,D,3,Connor Mackey,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,18,0,-2,F,1,Bryce McConnell-Barker,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,19,0,-2,F,3,Brendan Brisson,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,21,2,-1,F,0,Anton Blidh,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,23,0,-1,F,0,Kalle Väisänen,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,25,0,-3,D,0,Blake Hillman,,307,Hartford Wolf Pack,away
1,0,,1028158,0,0:00,28,2,1,F,1,Dylan Roobroeck,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,38,2,-2,D,0,Jackson Dorrington,,307,Hartford Wolf Pack,away
1,0,,1028158,0,0:00,51,0,1,D,2,Derrick Pouliot,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,58,0,-2,D,1,Brandon Scanlin,,307,Hartford Wolf Pack,away
1,0,,1028158,0,0:00,64,0,1,F,3,Trey Fix-Wolansky,,307,Hartford Wolf Pack,away
0,1,,1028158,0,0:00,78,0,0,F,4,Brennan Othmann,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,85,0,-1,LW,1,Daniel Walcott,,307,Hartford Wolf Pack,away
0,0,,1028158,0,0:00,94,0,-3,F,2,Gabe Perreault,,307,Hartford Wolf Pack,away
0,0,7,1028158,1,60:00,30,0,0,G,,Spencer Martin,25,307,Hartford Wolf Pack,away
0,0,0,1028158,1,,31,0,0,G,,Dylan Garand,0,307,Hartford Wolf Pack,away
