a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1027835,0,0:00,5,7,0,D,0,Jack Rathbone,,323,Rochester Americans,home
1,0,,1027835,0,0:00,7,0,0,C,0,Jake Leschyshyn,,323,Rochester Americans,home
0,1,,1027835,0,0:00,8,0,1,LW,3,Jagger Joshua,,323,Rochester Americans,home
0,0,,1027835,0,0:00,12,2,-1,LW,1,Riley Fiddler-Schultz,,323,Rochester Americans,home
0,1,,1027835,0,0:00,16,0,0,LW,2,Trevor Kuntar,,323,Rochester Americans,home
1,0,,1027835,0,0:00,18,2,-1,RW,2,Isak Rosén,,323,Rochester Americans,home
0,0,,1027835,0,0:00,19,0,1,LW,0,Graham Slaggert,,323,Rochester Americans,home
1,0,,1027835,0,0:00,20,2,1,RW,0,Olivier Nadeau,,323,Rochester Americans,home
0,0,,1027835,0,0:00,23,0,0,D,1,Ryan Johnson,,323,Rochester Americans,home
0,0,,1027835,0,0:00,24,0,0,LW,0,Anton Wahlberg,,323,Rochester Americans,home
0,0,,1027835,0,0:00,36,0,1,D,0,Noah Laaouan,,323,Rochester Americans,home
1,0,,1027835,0,0:00,39,0,0,D,8,Zac Jones,,323,Rochester Americans,home
0,0,,1027835,0,0:00,45,0,0,RW,1,Brendan Warren,,323,Rochester Americans,home
0,1,,1027835,0,0:00,55,4,1,C,5,Josh Dunne,,323,Rochester Americans,home
0,0,,1027835,0,0:00,74,0,1,D,1,Nikita Novikov,,323,Rochester Americans,home
1,1,,1027835,0,0:00,79,0,1,RW,1,Viktor Neuchev,,323,Rochester Americans,home
0,0,,1027835,0,0:00,83,7,0,D,2,Vsevolod Komarov,,323,Rochester Americans,home
0,0,,1027835,0,0:00,91,0,-1,C,1,Konsta Helenius,,323,Rochester Americans,home
0,0,2,1027835,1,59:41,1,0,0,G,,Ukko-Pekka Luukkonen,21,323,Rochester Americans,home
0,0,0,1027835,1,,27,0,0,G,,Devon Levi,0,323,Rochester Americans,home
0,0,,1027835,0,0:00,7,2,-1,D,0,Simon Lundmark,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,8,0,0,D,0,Tommy Miller,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,9,0,-1,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,11,0,0,C,3,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,13,0,0,LW,1,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,14,4,0,LW,0,Tristan Allard,,324,Syracuse Crunch,away
1,0,,1027835,0,0:00,16,0,1,D,1,Steven Santini,,324,Syracuse Crunch,away
1,0,,1027835,0,0:00,22,5,1,LW,3,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,23,0,0,D,1,Maxim Groshev,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,25,0,-2,LW,0,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,49,0,0,RW,0,Scott Sabourin,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,61,0,-2,RW,1,Boris Katchouk,,324,Syracuse Crunch,away
1,0,,1027835,0,0:00,72,17,0,D,0,Declan Carlile,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,75,2,-1,D,2,Matteo Pietroniro,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,79,0,0,RW,1,Ethan Gauthier,,324,Syracuse Crunch,away
1,1,,1027835,0,0:00,80,0,0,RW,1,Nick Abruzzese,,324,Syracuse Crunch,away
0,1,,1027835,0,0:00,94,4,0,C,6,Conor Geekie,,324,Syracuse Crunch,away
0,0,,1027835,0,0:00,95,2,0,C,2,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,4,1027835,1,57:04,31,0,0,G,,Brandon Halverson,24,324,Syracuse Crunch,away
0,0,0,1027835,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
