a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,0,,1028433,0,0:00,7,0,1,D,3,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,9,0,-2,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,11,0,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,13,0,-1,RW,2,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,14,0,-1,RW,1,Tristan Allard,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,16,2,-1,D,0,Steven Santini,,324,Syracuse Crunch,home
0,1,,1028433,0,0:00,21,2,1,RW,2,Mitchell Chaffee,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,22,0,1,LW,1,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,25,0,-1,LW,2,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,28,0,1,D,1,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,38,0,0,D,0,Wyatt Newpower,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,42,2,0,D,1,Ethan Samson,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,49,0,0,RW,2,Scott Sabourin,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,75,0,-2,D,1,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,79,0,0,LW,0,Ethan Gauthier,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,81,0,0,LW,0,Milo Roelens,,324,Syracuse Crunch,home
1,0,,1028433,0,0:00,94,0,1,C,3,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028433,0,0:00,95,0,0,C,0,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,2,1028433,1,64:03,31,0,0,G,,Brandon Halverson,33,324,Syracuse Crunch,home
0,0,0,1028433,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
1,0,,1028433,0,0:00,2,0,1,D,3,Marc Del Gaizo,,415,Laval Rocket,away
0,0,,1028433,0,0:00,5,2,-1,D,3,Nate Clurman,,415,Laval Rocket,away
0,0,,1028433,0,0:00,6,0,0,RW,1,Tyler Thorpe,,415,Laval Rocket,away
0,0,,1028433,0,0:00,10,0,0,LW,2,Joshua Roy,,415,Laval Rocket,away
0,0,,1028433,0,0:00,15,0,1,F,1,Sean Farrell,,415,Laval Rocket,away
0,0,,1028433,0,0:00,17,0,0,LW,2,Luke Tuch,,415,Laval Rocket,away
1,0,,1028433,0,0:00,22,0,0,F,4,Alex Belzile,,415,Laval Rocket,away
1,0,,1028433,0,0:00,27,0,1,F,2,Laurent Dauphin,,415,Laval Rocket,away
0,1,,1028433,0,0:00,28,0,1,D,1,Josh Jacobs,,415,Laval Rocket,away
0,0,,1028433,0,0:00,42,0,0,LW,0,Lucas Condotta,,415,Laval Rocket,away
0,0,,1028433,0,0:00,44,0,0,D,2,Josiah Didier,,415,Laval Rocket,away
0,0,,1028433,0,0:00,48,2,0,RW,0,Filip Mešár,,415,Laval Rocket,away
0,0,,1028433,0,0:00,49,0,0,F,2,Jared Davidson,,415,Laval Rocket,away
0,1,,1028433,0,0:00,56,0,1,D,4,Adam Engström,,415,Laval Rocket,away
0,0,,1028433,0,0:00,62,0,0,F,3,Owen Beck,,415,Laval Rocket,away
0,0,,1028433,0,0:00,63,0,0,C,2,Florian Xhekaj,,415,Laval Rocket,away
0,0,,1028433,0,0:00,81,0,0,C,0,Xavier Simoneau,,415,Laval Rocket,away
0,0,,1028433,0,0:00,84,0,-1,D,3,William Trudeau,,415,Laval Rocket,away
0,0,1,1028433,1,64:18,1,0,0,G,,Jacob Fowler,20,415,Laval Rocket,away
0,0,0,1028433,1,,29,0,0,G,,Hunter Jones,0,415,Laval Rocket,away
