a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
2,0,,1028270,0,0:00,7,2,2,D,0,Simon Lundmark,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,8,0,1,D,0,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,9,0,0,C,2,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,11,12,2,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,13,2,1,LW,2,Brendan Furry,,324,Syracuse Crunch,home
0,1,,1028270,0,0:00,14,5,1,RW,1,Tristan Allard,,324,Syracuse Crunch,home
2,0,,1028270,0,0:00,21,0,2,RW,5,Mitchell Chaffee,,324,Syracuse Crunch,home
1,1,,1028270,0,0:00,22,0,1,RW,4,Jakob Pelletier,,324,Syracuse Crunch,home
1,1,,1028270,0,0:00,25,0,0,LW,2,Dylan Duke,,324,Syracuse Crunch,home
2,1,,1028270,0,0:00,28,27,2,D,1,Jarred Tinordi,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,38,2,1,D,0,Wyatt Newpower,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,42,0,1,D,0,Ethan Samson,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,50,0,0,LW,5,Michael Milne,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,75,17,1,D,2,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,79,0,0,RW,1,Ethan Gauthier,,324,Syracuse Crunch,home
0,1,,1028270,0,0:00,80,0,2,LW,2,Nick Abruzzese,,324,Syracuse Crunch,home
2,1,,1028270,0,0:00,94,2,3,C,2,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,95,0,0,C,1,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,0,1028270,1,59:44,31,0,0,G,,Brandon Halverson,17,324,Syracuse Crunch,home
0,0,0,1028270,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
0,0,,1028270,0,0:00,10,0,-1,C,1,Aaron Huglen,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,14,19,-1,LW,0,Bokondji Imama,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,15,0,-2,LW,0,Joona Koppanen,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,23,7,0,C,2,Nolan Renwick,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,24,2,-4,D,2,Matt Dumba,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,26,0,-1,C,2,Tristan Broz,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,27,0,-1,D,1,Ryan Graves,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,36,9,0,LW,0,Max Graham,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,38,0,0,D,0,Owen Pickering,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,44,0,0,D,2,Chase Pietila,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,48,0,-2,RW,1,Valtteri Puustinen,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,49,0,-1,LW,2,Rafaël Harvey-Pinard,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,50,4,-2,D,2,Finn Harding,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,52,0,0,D,1,Phil Kemp,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,62,20,0,RW,0,Zach Gallant,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,80,2,-2,C,0,Raivis Ansons,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,83,0,-1,RW,0,Brayden Edwards,,316,Wilkes-Barre/Scranton Penguins,away
0,0,,1028270,0,0:00,84,0,-1,RW,1,Atley Calvert,,316,Wilkes-Barre/Scranton Penguins,away
0,0,5,1028270,1,20:00,1,0,0,G,,Sergei Murashov,6,316,Wilkes-Barre/Scranton Penguins,away
0,0,1,1028270,1,40:00,31,0,0,G,,Filip Larsson,19,316,Wilkes-Barre/Scranton Penguins,away
