a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
1,1,,1028083,0,0:00,2,0,2,D,3,Marc Del Gaizo,,415,Laval Rocket,home
0,0,,1028083,0,0:00,4,0,-1,D,2,Tobie Bisson,,415,Laval Rocket,home
0,0,,1028083,0,0:00,5,0,2,D,0,Nate Clurman,,415,Laval Rocket,home
0,0,,1028083,0,0:00,6,2,0,RW,0,Tyler Thorpe,,415,Laval Rocket,home
0,0,,1028083,0,0:00,10,0,-1,LW,0,Joshua Roy,,415,Laval Rocket,home
0,0,,1028083,0,0:00,15,0,1,F,2,Sean Farrell,,415,Laval Rocket,home
0,0,,1028083,0,0:00,17,0,0,LW,0,Luke Tuch,,415,Laval Rocket,home
1,0,,1028083,0,0:00,19,0,2,LW,2,Samuel Blais,,415,Laval Rocket,home
0,1,,1028083,0,0:00,22,0,1,F,1,Alex Belzile,,415,Laval Rocket,home
0,0,,1028083,0,0:00,26,0,0,F,1,Will Dineen,,415,Laval Rocket,home
1,0,,1028083,0,0:00,27,2,1,F,1,Laurent Dauphin,,415,Laval Rocket,home
1,1,,1028083,0,0:00,42,2,2,LW,1,Lucas Condotta,,415,Laval Rocket,home
0,0,,1028083,0,0:00,44,0,-1,D,1,Josiah Didier,,415,Laval Rocket,home
0,0,,1028083,0,0:00,48,0,-1,RW,0,Filip Mešár,,415,Laval Rocket,home
0,0,,1028083,0,0:00,62,2,0,F,3,Owen Beck,,415,Laval Rocket,home
0,0,,1028083,0,0:00,64,2,2,D,0,David Reinbacher,,415,Laval Rocket,home
2,1,,1028083,0,0:00,81,2,3,C,2,Xavier Simoneau,,415,Laval Rocket,home
0,0,,1028083,0,0:00,84,0,2,D,3,William Trudeau,,415,Laval Rocket,home
0,0,1,1028083,1,60:00,1,0,0,G,,Jacob Fowler,28,415,Laval Rocket,home
0,0,0,1028083,1,,34,0,0,G,,Kaapo Kähkönen,0,415,Laval Rocket,home
0,0,,1028083,0,0:00,6,0,0,D,0,Billy Sweezey,,309,Providence Bruins,away
0,0,,1028083,0,0:00,8,0,-1,C,0,Jake Schmaltz,,309,Providence Bruins,away
0,0,,1028083,0,0:00,10,0,0,LW,3,Georgii Merkulov,,309,Providence Bruins,away
0,0,,1028083,0,0:00,11,0,0,RW,1,Riley Duran,,309,Providence Bruins,away
0,0,,1028083,0,0:00,12,0,-2,RW,1,Jacob Perreault,,309,Providence Bruins,away
0,0,,1028083,0,0:00,15,0,-1,D,1,Loke Johansson,,309,Providence Bruins,away
0,0,,1028083,0,0:00,16,0,0,LW,1,Shawn Element,,309,Providence Bruins,away
0,0,,1028083,0,0:00,21,0,0,C,3,Matthew Poitras,,309,Providence Bruins,away
1,0,,1028083,0,0:00,22,4,-1,RW,2,Fabian Lysell,,309,Providence Bruins,away
0,0,,1028083,0,0:00,24,0,-2,D,0,Ty Gallagher,,309,Providence Bruins,away
0,0,,1028083,0,0:00,26,0,-1,C,1,John Farinacci,,309,Providence Bruins,away
0,0,,1028083,0,0:00,29,0,-1,D,1,Victor Söderström,,309,Providence Bruins,away
1,0,,1028083,0,0:00,38,0,-1,C,3,Patrick Brown,,309,Providence Bruins,away
0,1,,1028083,0,0:00,42,0,-1,D,1,Frederic Brunet,,309,Providence Bruins,away
0,0,,1028083,0,0:00,43,2,-2,C,1,Dans Locmelis,,309,Providence Bruins,away
0,0,,1028083,0,0:00,47,0,0,LW,4,Joey Abate,,309,Providence Bruins,away
0,0,,1028083,0,0:00,72,2,-1,RW,3,Brett Harrison,,309,Providence Bruins,away
0,0,,1028083,0,0:00,86,0,-1,D,3,Christian Wolanin,,309,Providence Bruins,away
0,0,4,1028083,1,60:00,30,0,0,G,,Michael DiPietro,18,309,Providence Bruins,away
0,0,0,1028083,1,,34,0,0,G,,Simon Zajicek,0,309,Providence Bruins,away
