a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028482,0,0:00,5,2,0,LW,2,Wyatt Bongiovanni,,413,Belleville Senators,home
0,0,,1028482,0,0:00,10,2,-3,C,3,Philippe Daoust,,413,Belleville Senators,home
1,0,,1028482,0,0:00,11,0,0,D,0,Jorian Donovan,,413,Belleville Senators,home
0,0,,1028482,0,0:00,13,0,-3,RW,4,Xavier Bourgault,,413,Belleville Senators,home
0,0,,1028482,0,0:00,14,0,0,D,0,Scott Harrington,,413,Belleville Senators,home
0,0,,1028482,0,0:00,15,2,1,LW,2,Olle Lycksell,,413,Belleville Senators,home
0,0,,1028482,0,0:00,16,2,0,RW,1,Tyler Boucher,,413,Belleville Senators,home
0,0,,1028482,0,0:00,19,0,1,RW,0,Jamieson Rees,,413,Belleville Senators,home
1,0,,1028482,0,0:00,22,0,1,RW,0,Garrett Pilon,,413,Belleville Senators,home
0,1,,1028482,0,0:00,26,0,-1,D,1,Carter Yakemchuk,,413,Belleville Senators,home
0,0,,1028482,0,0:00,27,12,1,LW,2,Keean Washkurak,,413,Belleville Senators,home
0,0,,1028482,0,0:00,29,0,0,D,0,Tomas Hamara,,413,Belleville Senators,home
0,0,,1028482,0,0:00,32,0,0,C,3,Oskar Pettersson,,413,Belleville Senators,home
0,1,,1028482,0,0:00,33,0,0,D,1,Lassi Thomson,,413,Belleville Senators,home
0,0,,1028482,0,0:00,34,0,-1,C,2,Stephen Halliday,,413,Belleville Senators,home
0,0,,1028482,0,0:00,39,9,1,C,0,Landen Hookey,,413,Belleville Senators,home
0,0,,1028482,0,0:00,43,2,-3,LW,1,Arthur Kaliyev,,413,Belleville Senators,home
0,0,,1028482,0,0:00,44,5,1,D,1,Djibril Touré,,413,Belleville Senators,home
0,0,4,1028482,1,59:19,30,0,0,G,,Hunter Shepard,18,413,Belleville Senators,home
0,0,0,1028482,1,,35,0,0,G,,Leevi Meriläinen,0,413,Belleville Senators,home
0,0,,1028482,0,0:00,7,2,0,D,1,Simon Lundmark,,324,Syracuse Crunch,away
1,0,,1028482,0,0:00,11,2,0,C,2,Lucas Mercuri,,324,Syracuse Crunch,away
2,0,,1028482,0,0:00,13,0,2,LW,1,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,14,7,-2,RW,0,Tristan Allard,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,16,0,0,D,1,Steven Santini,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,20,0,-2,RW,0,Cooper Flinton,,324,Syracuse Crunch,away
0,2,,1028482,0,0:00,21,0,2,RW,4,Mitchell Chaffee,,324,Syracuse Crunch,away
1,1,,1028482,0,0:00,22,0,1,LW,2,Jakob Pelletier,,324,Syracuse Crunch,away
2,0,,1028482,0,0:00,23,0,1,D,1,Maxim Groshev,,324,Syracuse Crunch,away
2,0,,1028482,0,0:00,25,2,0,LW,1,Dylan Duke,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,28,5,1,D,1,Jarred Tinordi,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,38,0,0,D,1,Wyatt Newpower,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,50,0,0,LW,0,Michael Milne,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,75,4,1,D,1,Matteo Pietroniro,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,79,0,0,RW,2,Ethan Gauthier,,324,Syracuse Crunch,away
0,0,,1028482,0,0:00,81,0,-1,C,1,Milo Roelens,,324,Syracuse Crunch,away
1,1,,1028482,0,0:00,94,0,1,C,2,Conor Geekie,,324,Syracuse Crunch,away
0,1,,1028482,0,0:00,95,0,0,C,2,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,2,1028482,1,60:00,31,0,0,G,,Brandon Halverson,21,324,Syracuse Crunch,away
0,0,0,1028482,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,away
