a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028288,0,0:00,8,0,-2,D,3,Tommy Miller,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,9,0,0,C,0,Wojciech Stachowiak,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,11,0,0,C,1,Lucas Mercuri,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,13,0,0,LW,2,Brendan Furry,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,14,0,-1,RW,1,Tristan Allard,,324,Syracuse Crunch,home
1,0,,1028288,0,0:00,21,0,-1,RW,1,Mitchell Chaffee,,324,Syracuse Crunch,home
0,1,,1028288,0,0:00,22,0,0,RW,3,Jakob Pelletier,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,23,0,-1,D,3,Maxim Groshev,,324,Syracuse Crunch,home
0,1,,1028288,0,0:00,25,0,-1,LW,2,Dylan Duke,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,28,0,0,D,2,Jarred Tinordi,,324,Syracuse Crunch,home
1,0,,1028288,0,0:00,38,0,0,D,1,Wyatt Newpower,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,42,2,-1,D,5,Ethan Samson,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,50,0,-1,LW,1,Michael Milne,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,75,0,0,D,2,Matteo Pietroniro,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,79,0,0,RW,1,Ethan Gauthier,,324,Syracuse Crunch,home
1,0,,1028288,0,0:00,80,0,0,LW,2,Nick Abruzzese,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,94,0,-1,C,1,Conor Geekie,,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,95,0,-1,C,1,Gabriel Szturc,,324,Syracuse Crunch,home
0,0,3,1028288,1,57:41,31,0,0,G,,Brandon Halverson,27,324,Syracuse Crunch,home
0,0,0,1028288,1,,59,0,0,G,,Ryan Fanti,0,324,Syracuse Crunch,home
0,0,,1028288,0,0:00,4,0,-1,LW,3,Mason Geertsen,,323,Rochester Americans,away
1,1,,1028288,0,0:00,5,0,2,D,2,Jack Rathbone,,323,Rochester Americans,away
1,0,,1028288,0,0:00,7,0,1,C,0,Jake Leschyshyn,,323,Rochester Americans,away
0,0,,1028288,0,0:00,8,2,1,LW,2,Jagger Joshua,,323,Rochester Americans,away
0,1,,1028288,0,0:00,12,0,1,LW,1,Riley Fiddler-Schultz,,323,Rochester Americans,away
1,0,,1028288,0,0:00,16,0,1,LW,2,Trevor Kuntar,,323,Rochester Americans,away
0,0,,1028288,0,0:00,17,0,0,C,0,Redmond Savage,,323,Rochester Americans,away
0,0,,1028288,0,0:00,18,0,0,RW,2,Isak Rosén,,323,Rochester Americans,away
0,0,,1028288,0,0:00,19,0,0,LW,6,Graham Slaggert,,323,Rochester Americans,away
0,0,,1028288,0,0:00,20,0,1,RW,2,Olivier Nadeau,,323,Rochester Americans,away
0,0,,1028288,0,0:00,23,0,2,D,2,Ryan Johnson,,323,Rochester Americans,away
0,0,,1028288,0,0:00,24,0,-1,LW,1,Anton Wahlberg,,323,Rochester Americans,away
1,0,,1028288,0,0:00,36,0,1,D,2,Noah Laaouan,,323,Rochester Americans,away
0,0,,1028288,0,0:00,45,0,0,RW,2,Brendan Warren,,323,Rochester Americans,away
0,0,,1028288,0,0:00,58,0,-1,D,0,Isaac Belliveau,,323,Rochester Americans,away
0,1,,1028288,0,0:00,74,2,1,D,2,Nikita Novikov,,323,Rochester Americans,away
0,0,,1028288,0,0:00,79,0,2,RW,0,Viktor Neuchev,,323,Rochester Americans,away
0,0,,1028288,0,0:00,91,0,0,C,1,Konsta Helenius,,323,Rochester Americans,away
0,0,2,1028288,1,60:00,27,0,0,G,,Devon Levi,30,323,Rochester Americans,away
0,0,0,1028288,1,,33,0,0,G,,Scott Ratzlaff,0,323,Rochester Americans,away
