a,g,ga,game_id,is_goalie,mins,number,pim,plus_minus,pos,shots,skater,svs,team_id,team_name,team_side
0,0,,1028137,0,0:00,2,0,-1,D,3,Calen Addison,,390,Utica Comets,home
0,0,,1028137,0,0:00,7,2,0,D,0,Austin Strand,,390,Utica Comets,home
1,0,,1028137,0,0:00,11,2,2,RW,4,Nathan Légaré,,390,Utica Comets,home
0,0,,1028137,0,0:00,12,0,1,F,0,Cam Squires,,390,Utica Comets,home
1,0,,1028137,0,0:00,13,0,1,F,0,Jack Malone,,390,Utica Comets,home
0,0,,1028137,0,0:00,15,0,-1,C,0,Kyle Criscuolo,,390,Utica Comets,home
1,0,,1028137,0,0:00,18,0,1,F,3,Shane Lachance,,390,Utica Comets,home
0,0,,1028137,0,0:00,21,0,-1,F,1,Matyas Melovsky,,390,Utica Comets,home
0,1,,1028137,0,0:00,22,0,-2,D,2,Seamus Casey,,390,Utica Comets,home
1,0,,1028137,0,0:00,26,0,1,C,2,Ryan Schmelzer,,390,Utica Comets,home
0,0,,1028137,0,0:00,29,0,-1,F,3,Lenni Hämeenaho,,390,Utica Comets,home
0,0,,1028137,0,0:00,37,0,-1,F,0,Dylan Wendt,,390,Utica Comets,home
1,0,,1028137,0,0:00,38,0,1,D,0,Topias Vilen,,390,Utica Comets,home
0,0,,1028137,0,0:00,39,0,0,LW,3,Mike Hardman,,390,Utica Comets,home
0,2,,1028137,0,0:00,44,0,2,D,3,Dmitry Osipov,,390,Utica Comets,home
0,0,,1028137,0,0:00,58,0,0,D,0,Mikaël Diotte,,390,Utica Comets,home
0,0,,1028137,0,0:00,73,0,0,D,3,Ethan Edwards,,390,Utica Comets,home
1,0,,1028137,0,0:00,74,0,-2,F,0,Thomas Bordeleau,,390,Utica Comets,home
0,0,0,1028137,1,,31,0,0,G,,Jakub Málek,0,390,Utica Comets,home
0,0,2,1028137,1,60:00,50,0,0,G,,Nico Daws,22,390,Utica Comets,home
0,0,,1028137,0,0:00,7,0,1,D,3,Simon Lundmark,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,8,0,1,D,2,Tommy Miller,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,9,0,-1,C,1,Wojciech Stachowiak,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,11,0,0,C,0,Lucas Mercuri,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,13,0,0,LW,1,Brendan Furry,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,14,2,0,C,3,Tristan Allard,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,16,0,-2,D,1,Steven Santini,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,20,0,-1,RW,0,Cooper Flinton,,324,Syracuse Crunch,away
1,0,,1028137,0,0:00,21,2,0,RW,3,Mitchell Chaffee,,324,Syracuse Crunch,away
1,1,,1028137,0,0:00,22,0,2,LW,2,Jakob Pelletier,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,23,0,-2,D,1,Maxim Groshev,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,25,0,0,LW,0,Dylan Duke,,324,Syracuse Crunch,away
1,0,,1028137,0,0:00,42,0,1,D,1,Ethan Samson,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,75,0,0,D,0,Matteo Pietroniro,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,79,0,-1,RW,0,Ethan Gauthier,,324,Syracuse Crunch,away
0,1,,1028137,0,0:00,80,0,2,RW,2,Nick Abruzzese,,324,Syracuse Crunch,away
1,0,,1028137,0,0:00,94,0,2,C,4,Conor Geekie,,324,Syracuse Crunch,away
0,0,,1028137,0,0:00,95,0,-1,LW,0,Gabriel Szturc,,324,Syracuse Crunch,away
0,0,0,1028137,1,,1,0,0,G,,Kevin Mandolese,0,324,Syracuse Crunch,away
0,0,3,1028137,1,58:00,59,0,0,G,,Ryan Fanti,24,324,Syracuse Crunch,away
